pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Fixation.started,line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,163,163,39,x,1,0.5101889,None,,,,,39,163,163,0,728.8287843,,728.8132254,728.8287843,729.8122176,729.8122176,729.8122176,729.8122176,729.8291044,730.3123616,730.3123616,730.829396,,,,,x,1,0.5101889,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,164,164,40,v,1,0.3779232,None,,,,,40,164,164,1,730.8455358,,730.8296351,730.8455358,731.8288598,731.8288598,731.8288598,731.8288598,731.8455117,732.3292064,732.3292064,732.7125144,,,,,v,1,0.3779232,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,165,165,43,c,1,0.2855043,None,,,,,43,165,165,2,732.728611,,732.7127985,732.728611,733.7124499,733.7124499,733.7124499,733.7124499,733.7289855,734.2121798,734.2121798,734.512514,,,,,c,1,0.2855043,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,166,166,40,x,1,0.6899401,None,,,,,40,166,166,0,734.5290179,,734.5128131,734.5290179,735.5121458,735.5121458,735.5121458,735.5121458,735.5289369,736.0120623,736.0120623,736.7130736,,,,,x,1,0.6899401,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,167,167,41,z,1,0.2896851,None,,,,,41,167,167,3,736.7290218,,736.7134025,736.7290218,737.7286053,737.7286053,737.7286053,737.7286053,737.7286053,738.211854,738.211854,738.5122001,,,,,z,1,0.2896851,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,168,168,41,x,1,0.450619,None,,,,,41,168,168,0,738.5286648,,738.5124449,738.5286648,739.5120089,739.5120089,739.5120089,739.5120089,739.5286694,740.0118538,740.0118538,740.4792299,,,,,x,1,0.450619,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,169,169,41,v,1,0.4212957,None,,,,,41,169,169,1,740.4953453,,740.479586,740.4953453,741.4785402,741.4785402,741.4785402,741.4785402,741.4953736,741.9785818,741.9785818,742.4125857,,,,,v,1,0.4212957,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,170,170,42,v,1,0.4434259,None,,,,,42,170,170,1,742.4291191,,742.4128736,742.4291191,743.4121462,743.4121462,743.4121462,743.4121462,743.4284748,743.9121592,743.9121592,744.3625124,,,,,v,1,0.4434259,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,171,171,44,c,1,0.4699056,None,,,,,44,171,171,2,744.3787962,,744.3628245,744.3787962,745.3620051,745.3620051,745.3620051,745.3620051,745.3784027,745.8620354,745.8620354,746.3457147,,,,,c,1,0.4699056,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,172,172,42,x,1,0.4299928,None,,,,,42,172,172,0,746.3619737,,746.3459407,746.3619737,747.345242,747.345242,747.345242,747.345242,747.3617459,747.8457122,747.8457122,748.2791901,,,,,x,1,0.4299928,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,173,173,43,v,1,0.3807202,None,,,,,43,173,173,1,748.2955292,,748.2794509,748.2955292,749.2786397,749.2786397,749.2786397,749.2786397,749.2954294,749.7787297,749.7787297,750.1625385,,,,,v,1,0.3807202,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,174,174,45,c,1,0.3006023,None,,,,,45,174,174,2,750.1789365,,750.1628004,750.1789365,751.1622593,751.1622593,751.1622593,751.1622593,751.1787058,751.6619609,751.6619609,751.9789723,,,,,c,1,0.3006023,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,175,175,42,z,1,0.318838,None,,,,,42,175,175,3,751.9954351,,751.9793374,751.9954351,752.9787477,752.9787477,752.9787477,752.9787477,752.9951803,753.4789744,753.4789744,753.812456,,,,,z,1,0.318838,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,176,176,43,x,1,0.3181491,None,,,,,43,176,176,0,753.8284964,,753.812766,753.8284964,754.8118365,754.8118365,754.8118365,754.8118365,754.8286947,755.3120127,755.3120127,755.6455351,,,,,x,1,0.3181491,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,177,177,46,c,1,0.4232986,None,,,,,46,177,177,2,755.6618175,,755.6458159,755.6618175,756.6450658,756.6450658,756.6450658,756.6450658,756.6617984,757.1450035,757.1450035,757.5789664,,,,,c,1,0.4232986,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,178,178,44,v,1,0.7500664,None,,,,,44,178,178,1,757.5949587,,757.5792684,757.5949587,758.5786328,758.5786328,758.5786328,758.5786328,758.5951208,759.0784193,759.0784193,759.8290077,,,,,v,1,0.7500664,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,179,179,44,x,1,0.7725759,None,,,,,44,179,179,0,759.8452872,,759.8293044,759.8452872,760.8283708,760.8283708,760.8283708,760.8283708,760.8450595,761.3283587,761.3283587,762.1120303,,,,,x,1,0.7725759,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,180,180,43,z,1,0.4524792,None,,,,,43,180,180,3,762.1283402,,762.1123395,762.1283402,763.1121304,763.1121304,763.1121304,763.1121304,763.1284113,763.6115892,763.6115892,764.0786359,,,,,z,1,0.4524792,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,181,181,45,x,1,0.3854864,None,,,,,45,181,181,0,764.0947174,,764.0788443,764.0947174,765.0784153,765.0784153,765.0784153,765.0784153,765.0950919,765.5785631,765.5785631,765.9786986,,,,,x,1,0.3854864,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,182,182,45,v,1,0.3568138,None,,,,,45,182,182,1,765.9949293,,765.97891,765.9949293,766.9786809,766.9786809,766.9786809,766.9786809,766.994998,767.4786384,767.4786384,767.845382,,,,,v,1,0.3568138,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,183,183,47,c,1,0.3031826,None,,,,,47,183,183,2,767.861697,,767.8455933,767.861697,768.8451999,768.8451999,768.8451999,768.8451999,768.8615284,769.3448842,769.3448842,769.6618381,,,,,c,1,0.3031826,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,184,184,46,v,1,0.3809091,None,,,,,46,184,184,1,769.6780683,,769.662124,769.6780683,770.6615144,770.6615144,770.6615144,770.6615144,770.6784661,771.1615689,771.1615689,771.5451815,,,,,v,1,0.3809091,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,185,185,44,z,1,0.3694604,None,,,,,44,185,185,3,771.5614751,,771.5454899,771.5614751,772.5449211,772.5449211,772.5449211,772.5449211,772.56147,773.0448661,773.0448661,773.4282346,,,,,z,1,0.3694604,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,186,186,48,c,1,0.6719114,None,,,,,48,186,186,2,773.4450988,,773.4284615,773.4450988,774.4281915,774.4281915,774.4281915,774.4281915,774.4449595,774.9281413,774.9281413,775.6120402,,,,,c,1,0.6719114,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,187,187,45,z,1,0.3234714,None,,,,,45,187,187,3,775.6281129,,775.6123405,775.6281129,776.6114824,776.6114824,776.6114824,776.6114824,776.6282395,777.1114263,777.1114263,777.4455226,,,,,z,1,0.3234714,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,188,188,46,x,1,0.435912,None,,,,,46,188,188,0,777.4615954,,777.4457607,777.4615954,778.4616722,778.4616722,778.4616722,778.4616722,778.4616722,778.9447572,778.9447572,779.3950149,,,,,x,1,0.435912,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,189,189,47,v,1,0.3834077,None,,,,,47,189,189,1,779.4113807,,779.3953044,779.4113807,780.3946393,780.3946393,780.3946393,780.3946393,780.4112722,780.8950471,780.8950471,781.2951771,,,,,v,1,0.3834077,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,190,190,48,v,1,0.4138098,None,,,,,48,190,190,1,781.3112209,,781.2953879,781.3112209,782.2948474,782.2948474,782.2948474,782.2948474,782.3114124,782.7949203,782.7949203,783.2118384,,,,,v,1,0.4138098,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
150,v,191,191,49,v,1,0.3364108,None,,,,,49,191,191,1,783.2280283,,783.2121223,783.2280283,784.2119386,784.2119386,784.2119386,784.2119386,784.228144,784.7115746,784.7115746,785.0616659,,,,,v,1,0.3364108,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
50,c,192,192,49,c,1,0.3278946,None,,,,,49,192,192,2,785.0778108,,785.0619708,785.0778108,786.0615416,786.0615416,786.0615416,786.0615416,786.0785156,786.5614685,786.5614685,786.8948716,,,,,c,1,0.3278946,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,193,193,46,z,1,0.3732485,None,,,,,46,193,193,3,786.9114617,,786.8951472,786.9114617,787.8952634,787.8952634,787.8952634,787.8952634,787.9116422,788.3946222,788.3946222,788.7782425,,,,,z,1,0.3732485,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,194,194,47,z,1,0.4566955,None,,,,,47,194,194,3,788.794621,,788.7785324,788.794621,789.777787,789.777787,789.777787,789.777787,789.7947111,790.2779547,790.2779547,790.7450525,,,,,z,1,0.4566955,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,195,195,47,x,1,0.5127036,None,,,,,47,195,195,0,790.7613213,,790.7453221,790.7613213,791.7443671,791.7443671,791.7443671,791.7443671,791.7614972,792.2445528,792.2445528,792.7617386,,,,,x,1,0.5127036,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,196,196,48,x,1,0.4464819,None,,,,,48,196,196,0,792.7780238,,792.7620264,792.7780238,793.760945,793.760945,793.760945,793.760945,793.7779523,794.2611487,794.2611487,794.7119344,,,,,x,1,0.4464819,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,197,197,48,z,1,0.4026616,None,,,,,48,197,197,3,794.7278077,,794.7124908,794.7278077,795.7112282,795.7112282,795.7112282,795.7112282,795.7280035,796.2113611,796.2113611,796.628485,,,,,z,1,0.4026616,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-150,z,198,198,49,z,1,0.4936709,None,,,,,49,198,198,3,796.644607,,796.6288239,796.644607,797.6277834,797.6277834,797.6277834,797.6277834,797.6444444,798.1278521,798.1278521,798.6283175,,,,,z,1,0.4936709,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
-50,x,199,199,49,x,1,0.5381741,None,,,,,49,199,199,0,798.6444813,,798.6285277,798.6444813,799.627729,799.627729,799.627729,799.627729,799.6445335,800.1279688,800.1279688,800.6784194,,,,,x,1,0.5381741,None,4,1,2025-09-29_21h01.47.076,Motor Sequence Learning,,2025.1.1,60.44947813,2025-09-29 21h02.07.006699 +0530
