delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation_2.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.4,1000,exp,159,3,13,space,0.6140782,None,300,1,[2.1183722999412566],[2.1183824001345783],13,3,159,4,966.541056,,966.5257371,966.541056,967.5420089,967.5420089,967.5420089,968.1583083,space,0.6140782,None,968.1592858,0.4006532,0.7007908,968.876514,968.877205,968.8891876,968.8891876,968.8891876,971.0078144,300,1,[2.1183722999412566],[2.1183824001345783],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,160,4,13,space,0.2842525,None,500,1,[2.035906800068915],[2.035918400157243],13,4,160,11,971.0232019,,971.0080057,971.0232019,972.0080685,972.0080685,972.0242162,972.3083117,space,0.2842525,None,972.3092137,0.7014074,1.0015372,973.3267279,973.3277223,973.3393592,973.3393592,973.3393592,975.3755967,500,1,[2.035906800068915],[2.035918400157243],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,161,5,13,space,0.4314245,None,500,1,[2.8005327000282705],[2.8005468000192195],13,5,161,9,975.3909876,,975.3760349,975.3909876,976.391231,976.391231,976.391231,976.8252042,space,0.4314245,None,976.8264344,0.1001956,0.4312274,977.2566463,977.2576929,977.2738122,977.2738122,977.2738122,980.0747421,500,1,[2.8005327000282705],[2.8005468000192195],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,162,6,13,space,0.7100578,None,300,1,[3.1833453001454473],[3.183354699984193],13,6,162,3,980.0911843,,980.0751027,980.0911843,981.0744449,981.0744449,981.0913836,981.7919084,space,0.7100578,None,981.7927865,0.0997019,0.3990918,982.2109895,982.2126401,982.2408249,982.2408249,982.2408249,985.4245027,300,1,[3.1833453001454473],[3.183354699984193],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,163,7,13,space,0.7398896,None,300,1,[3.152421300066635],[3.152429200010374],13,7,163,8,985.44126,,985.4247298,985.44126,986.4243564,986.4243564,986.4412945,987.1748613,space,0.7398896,None,987.1758441,0.7152123,1.0163536,988.2110585,988.2118042,988.2223718,988.2223718,988.2223718,991.3750651,300,1,[3.152421300066635],[3.152429200010374],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,164,8,13,space,0.2822248,None,400,1,[6.768733900040388],[6.7687436998821795],13,8,164,1,991.3906213,,991.3753071,991.3906213,992.3747257,992.3747257,992.3917612,992.6580042,space,0.2822248,None,992.6588219,0.3992614,0.6996803,993.3690464,993.3704751,993.3895634,993.3895634,993.3895634,1000.158614,400,1,[6.768733900040388],[6.7687436998821795],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,165,9,13,space,0.6006905,None,400,1,[2.7841159000527114],[2.78412270010449],13,9,165,10,1000.173731,,1000.158862,1000.173731,1001.173902,1001.173902,1001.173902,1001.789216,space,0.6006905,None,1001.789804,0.4027906,0.718301,1002.510769,1002.511462,1002.523407,1002.523407,1002.523407,1005.307771,400,1,[2.7841159000527114],[2.78412270010449],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,166,10,13,space,0.2693226,None,600,1,[2.3688935001846403],[2.368902600137517],13,10,166,7,1005.323711,,1005.307968,1005.323711,1006.306896,1006.306896,1006.323691,1006.59165,space,0.2693226,None,1006.592654,0.3999904,0.6993195,1007.307871,1007.308799,1007.32227,1007.32227,1007.32227,1009.691457,600,1,[2.3688935001846403],[2.368902600137517],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,167,11,13,space,0.3477056,None,300,1,[2.8841592001263052],[2.8841687000822276],13,11,167,6,1009.707099,,1009.691694,1009.707099,1010.706799,1010.706799,1010.706799,1011.056365,space,0.3477056,None,1011.056921,0.1007026,0.4009925,1011.468131,1011.469547,1011.48933,1011.48933,1011.48933,1014.373786,300,1,[2.8841592001263052],[2.8841687000822276],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,168,0,14,space,0.3352654,None,500,1,[2.26863900013268],[2.268657699925825],14,0,168,7,1014.390673,,1014.374005,1014.390673,1015.389664,1015.389664,1015.405996,1015.741443,space,0.3352654,None,1015.742343,0.4002342,0.6995288,1016.456874,1016.457893,1016.471963,1016.471963,1016.471963,1018.74097,500,1,[2.26863900013268],[2.268657699925825],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,169,1,14,space,0.2794352,None,700,1,[2.2518096000421792],[2.251819800119847],14,1,169,5,1018.756873,,1018.741223,1018.756873,1019.757009,1019.757009,1019.757009,1020.042368,space,0.2794352,None,1020.043568,0.7146145,1.0146708,1021.069206,1021.070721,1021.089358,1021.089358,1021.089358,1023.341479,700,1,[2.2518096000421792],[2.251819800119847],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,170,2,14,space,0.8921073,None,400,1,[3.0357963999267668],[3.035806299885735],14,2,170,3,1023.356346,,1023.341737,1023.356346,1024.34025,1024.34025,1024.356911,1025.241512,space,0.8921073,None,1025.242428,0.0992247,0.3999095,1025.656872,1025.657776,1025.671958,1025.671958,1025.671958,1028.708063,400,1,[3.0357963999267668],[3.035806299885735],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,171,3,14,space,0.3062802,None,600,1,[3.1343410999979824],[3.1343527999706566],14,3,171,4,1028.723761,,1028.708325,1028.723761,1029.72346,1029.72346,1029.72346,1030.040121,space,0.3062802,None,1030.040571,0.4002182,0.7002745,1030.750239,1030.751127,1030.77242,1030.77242,1030.77242,1033.907099,600,1,[3.1343410999979824],[3.1343527999706566],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,172,4,14,space,0.7624076,None,400,1,[11.252361600054428],[11.252374300034717],14,4,172,10,1033.922983,,1033.907359,1033.922983,1034.906552,1034.906552,1034.923339,1035.674208,space,0.7624076,None,1035.675155,0.3991232,0.6981317,1036.387601,1036.388178,1036.404755,1036.404755,1036.404755,1047.657489,400,1,[11.252361600054428],[11.252374300034717],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,173,5,14,space,0.3007786,None,300,1,[3.8517817000392824],[3.8517877000849694],14,5,173,6,1047.672854,,1047.657799,1047.672854,1048.673755,1048.673755,1048.673755,1048.98921,space,0.3007786,None,1048.989618,0.1000162,0.3996887,1049.408081,1049.408993,1049.421089,1049.421089,1049.421089,1053.273067,300,1,[3.8517817000392824],[3.8517877000849694],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,174,6,14,space,0.2396774,None,700,1,[1.7857739999890327],[1.7857825998216867],14,6,174,2,1053.289033,,1053.27324,1053.289033,1054.273711,1054.273711,1054.290711,1054.522799,space,0.2396774,None,1054.523667,0.6996541,0.9993129,1055.538814,1055.539516,1055.554243,1055.554243,1055.554243,1057.340314,700,1,[1.7857739999890327],[1.7857825998216867],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,175,7,14,space,1.0144197,None,700,1,[2.6345832999795675],[2.6345929000526667],14,7,175,1,1057.355281,,1057.340538,1057.355281,1058.340504,1058.340504,1058.357511,1059.358031,space,1.0144197,None,1059.358996,0.3993838,0.7148689,1060.080541,1060.081648,1060.105183,1060.105183,1060.105183,1062.740051,700,1,[2.6345832999795675],[2.6345929000526667],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,176,8,14,space,0.2707272,None,200,1,[2.418270899914205],[2.4182802999857813],14,8,176,0,1062.756228,,1062.74027,1062.756228,1063.755508,1063.755508,1063.755508,1064.040057,space,0.2707272,None,1064.040791,0.0997714,0.400683,1064.447864,1064.448785,1064.471656,1064.471656,1064.471656,1066.890264,200,1,[2.418270899914205],[2.4182802999857813],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,177,9,14,space,0.4086698,None,400,1,[2.6184372999705374],[2.6184465000405908],14,9,177,11,1066.906116,,1066.89048,1066.906116,1067.905316,1067.905316,1067.922032,1068.323872,space,0.4086698,None,1068.324744,0.6994124,0.9993472,1069.337192,1069.338699,1069.354348,1069.354348,1069.354348,1071.973137,400,1,[2.6184372999705374],[2.6184465000405908],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,178,10,14,space,0.3169651,None,100,1,[2.268895500106737],[2.268904499942437],14,10,178,9,1071.989669,,1071.973383,1071.989669,1072.989544,1072.989544,1072.989544,1073.307248,space,0.3169651,None,1073.30814,0.1163633,0.4155015,1073.738769,1073.739439,1073.754324,1073.754324,1073.754324,1076.023504,100,1,[2.268895500106737],[2.268904499942437],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,179,11,14,space,0.2908114,None,700,1,[2.219031299930066],[2.219043599907309],14,11,179,8,1076.038992,,1076.023729,1076.038992,1077.02262,1077.02262,1077.039551,1077.323172,space,0.2908114,None,1077.324038,0.6997985,0.9996427,1078.337884,1078.338899,1078.354238,1078.354238,1078.354238,1080.573647,700,1,[2.219031299930066],[2.219043599907309],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,180,0,15,space,1.3098529,None,400,1,[2.1012106998823583],[2.1012203998398036],15,0,180,4,1080.589248,,1080.573964,1080.589248,1081.590525,1081.590525,1081.590525,1082.906114,space,1.3098529,None,1082.907096,0.4002044,0.6993016,1083.620187,1083.62179,1083.637586,1083.637586,1083.637586,1085.739115,400,1,[2.1012106998823583],[2.1012203998398036],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,181,1,15,space,0.349527,None,700,1,[2.3687605001032352],[2.368769400054589],15,1,181,5,1085.755934,,1085.739326,1085.755934,1086.738825,1086.738825,1086.756112,1087.105163,space,0.349527,None,1087.106066,0.7009629,1.000981,1088.126321,1088.127441,1088.154249,1088.154249,1088.154249,1090.523335,700,1,[2.3687605001032352],[2.368769400054589],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,182,2,15,space,0.5408326,None,400,1,[4.135089500108734],[4.13510030019097],15,2,182,10,1090.539795,,1090.523571,1090.539795,1091.52354,1091.52354,1091.541336,1092.07327,space,0.5408326,None,1092.074189,0.3992367,0.6992721,1092.790691,1092.791946,1092.804696,1092.804696,1092.804696,1096.940104,400,1,[4.135089500108734],[4.13510030019097],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,183,3,15,space,0.302664,None,600,1,[2.3352006999775767],[2.335212499834597],15,3,183,11,1096.955536,,1096.940365,1096.955536,1097.956482,1097.956482,1097.956482,1098.273,space,0.302664,None,1098.273969,0.7159188,1.0167954,1099.300509,1099.301654,1099.320677,1099.320677,1099.320677,1101.656228,600,1,[2.3352006999775767],[2.335212499834597],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,184,4,15,space,0.5282697,None,200,1,[2.6350561999715865],[2.6350727998651564],15,4,184,6,1101.67191,,1101.65645,1101.67191,1102.656233,1102.656233,1102.671915,1103.1886,space,0.5282697,None,1103.18912,0.101614,0.417275,1103.611219,1103.612108,1103.637626,1103.637626,1103.637626,1106.272997,200,1,[2.6350561999715865],[2.6350727998651564],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,185,5,15,space,0.4388627,None,300,1,[2.2850816000718623],[2.285093800164759],15,5,185,7,1106.289392,,1106.273238,1106.289392,1107.272215,1107.272215,1107.28913,1107.722616,space,0.4388627,None,1107.72358,0.4153328,0.7158607,1108.447975,1108.449031,1108.470759,1108.470759,1108.470759,1110.756216,300,1,[2.2850816000718623],[2.285093800164759],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,186,6,15,space,0.2978673,None,100,1,[2.569052199833095],[2.569063799921423],15,6,186,3,1110.77201,,1110.756459,1110.77201,1111.755878,1111.755878,1111.772278,1112.056205,space,0.2978673,None,1112.057242,0.0993681,0.40068,1112.469868,1112.471728,1112.487078,1112.487078,1112.487078,1115.056516,100,1,[2.569052199833095],[2.569063799921423],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,400,unexp,187,7,15,space,0.4878543,None,700,1,[6.368521200027317],[6.368530699983239],15,7,187,2,1115.071838,,1115.056775,1115.071838,1116.056458,1116.056458,1116.07292,1116.554726,space,0.4878543,None,1116.555277,0.6995954,1.0004548,1117.57041,1117.571116,1117.587369,1117.587369,1117.587369,1123.956227,700,1,[6.368521200027317],[6.368530699983239],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,188,8,15,space,0.2533125,None,800,1,[3.3851371000055224],[3.3851476998534054],15,8,188,8,1123.971715,,1123.956505,1123.971715,1124.970888,1124.970888,1124.970888,1125.240421,space,0.2533125,None,1125.241559,0.7152352,1.0469903,1126.287674,1126.289077,1126.304536,1126.304536,1126.304536,1129.690003,800,1,[3.3851371000055224],[3.3851476998534054],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,189,9,15,space,0.3810949,None,300,1,[3.301422599935904],[3.3014297999907285],15,9,189,0,1129.705708,,1129.690265,1129.705708,1130.70509,1130.70509,1130.70509,1131.087939,space,0.3810949,None,1131.088597,0.1157217,0.4175894,1131.520521,1131.521517,1131.537174,1131.537174,1131.537174,1134.838859,300,1,[3.301422599935904],[3.3014297999907285],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,190,10,15,space,1.7891243,None,200,1,[2.8188082999549806],[2.8188189000356942],15,10,190,9,1134.854975,,1134.839037,1134.854975,1135.854044,1135.854044,1135.854044,1137.654439,space,1.7891243,None,1137.655022,0.1006209,0.4017904,1138.067931,1138.069467,1138.087187,1138.087187,1138.087187,1140.906333,200,1,[2.8188082999549806],[2.8188189000356942],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,191,11,15,space,0.4073831,None,200,1,[3.168316800147295],[3.1683341001626104],15,11,191,1,1140.920956,,1140.906594,1140.920956,1141.920649,1141.920649,1141.920649,1142.339589,space,0.4073831,None,1142.340663,0.3998141,0.7307088,1143.070515,1143.071954,1143.087844,1143.087844,1143.087844,1146.256658,200,1,[3.168316800147295],[3.1683341001626104],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,192,0,16,space,0.4196114,None,400,1,[2.3010927999857813],[2.301105299964547],16,0,192,5,1146.271933,,1146.257049,1146.271933,1147.27218,1147.27218,1147.27218,1147.706596,space,0.4196114,None,1147.707524,0.7158657,1.0154293,1148.737751,1148.738738,1148.753609,1148.753609,1148.753609,1151.055099,400,1,[2.3010927999857813],[2.301105299964547],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,193,1,16,space,0.357073,None,200,1,[2.5029216001275927],[2.5029325999785215],16,1,193,9,1151.071817,,1151.055423,1151.071817,1152.054835,1152.054835,1152.07168,1152.420838,space,0.357073,None,1152.421379,0.1006178,0.4010721,1152.837839,1152.838791,1152.852968,1152.852968,1152.852968,1155.356209,200,1,[2.5029216001275927],[2.5029325999785215],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,194,2,16,space,0.4379142,None,400,1,[2.6691831001080573],[2.669193800073117],16,2,194,7,1155.371508,,1155.356449,1155.371508,1156.3548,1156.3548,1156.371523,1156.806337,space,0.4379142,None,1156.8076,0.4153947,0.7155973,1157.539465,1157.540507,1157.553047,1157.553047,1157.553047,1160.222542,400,1,[2.6691831001080573],[2.669193800073117],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,400,unexp,195,3,16,space,0.7131662,None,100,1,[4.203186100116],[4.20319340005517],16,3,195,1,1160.237648,,1160.222786,1160.237648,1161.239008,1161.239008,1161.239008,1161.953813,space,0.7131662,None,1161.954311,0.3997347,0.6993989,1162.669652,1162.670357,1162.685739,1162.685739,1162.685739,1166.889219,100,1,[4.203186100116],[4.20319340005517],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,196,4,16,space,0.2788069,None,300,1,[2.6335880998522043],[2.6335974999237806],16,4,196,8,1166.904734,,1166.889426,1166.904734,1167.904788,1167.904788,1167.904788,1168.189128,space,0.2788069,None,1168.190139,0.7152669,1.017695,1169.219416,1169.220325,1169.237577,1169.237577,1169.237577,1171.871478,300,1,[2.6335880998522043],[2.6335974999237806],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,400,unexp,197,5,16,space,0.2965726,None,200,1,[2.551974199945107],[2.5519874000456184],16,5,197,0,1171.887755,,1171.871721,1171.887755,1172.8722,1172.8722,1172.889308,1173.172842,space,0.2965726,None,1173.173864,0.1150149,0.4140457,1173.596473,1173.597176,1173.619535,1173.619535,1173.619535,1176.171883,200,1,[2.551974199945107],[2.5519874000456184],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.4,1000,exp,198,6,16,space,36.2024516,None,300,1,[4.8344354999717325],[4.834447799948975],16,6,198,4,1176.188287,,1176.172211,1176.188287,1177.171547,1177.171547,1177.188005,1213.388234,space,36.2024516,None,1213.389369,0.4001251,0.6992657,1214.099293,1214.100923,1214.119265,1214.119265,1214.119265,1218.954029,300,1,[4.8344354999717325],[4.834447799948975],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,199,7,16,space,0.2968395,None,200,1,[2.5523536999244243],[2.5523675999138504],16,7,199,6,1218.970461,,1218.95426,1218.970461,1219.969629,1219.969629,1219.986263,1220.271707,space,0.2968395,None,1220.272643,0.1154036,0.4149542,1220.697224,1220.698229,1220.719522,1220.719522,1220.719522,1223.272289,200,1,[2.5523536999244243],[2.5523675999138504],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.1,1000,exp,200,8,16,space,1.0472572,None,500,1,[3.1519432000350207],[3.1519516000989825],16,8,200,3,1223.28676,,1223.272605,1223.28676,1224.288019,1224.288019,1224.288019,1225.33742,space,1.0472572,None,1225.338266,0.0994569,0.3995553,1225.749329,1225.75097,1225.769092,1225.769092,1225.769092,1228.921303,500,1,[3.1519432000350207],[3.1519516000989825],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
0.7,1000,exp,201,9,16,space,0.4597457,None,600,1,[2.102455300046131],[2.1024643001146615],16,9,201,11,1228.937397,,1228.921507,1228.937397,1229.936823,1229.936823,1229.936823,1230.403814,space,0.4597457,None,1230.404713,0.6997115,0.9994418,1231.419495,1231.420902,1231.435091,1231.435091,1231.435091,1233.537842,600,1,[2.102455300046131],[2.1024643001146615],1,1,2025-11-10_19h29.58.986,Intentional Binding,,2025.01.01,60.20719701,2025-11-10 19h30.07.139601 +0530
