reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
35,37,30,81,81,0,t,0.5877159999217838,None,0,81,81,94,204.69272920000367,,204.68108029989526,204.69272920000367,205.67720389994793,205.67720389994793,205.69247979996726,206.27709639980458,t,0.5877159999217838,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,82,30,82,82,0,t,1.2644756000954658,None,0,82,82,64,206.29188369982876,,206.28203279990703,206.29188369982876,207.27648249990307,207.27648249990307,207.2929668999277,208.5424126998987,t,1.2644756000954658,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,30,730,83,83,0,t,1.239407799905166,None,0,83,83,19,208.55788959981874,,208.5463075998705,208.55788959981874,209.54302829992957,209.54302829992957,209.56064589996822,210.7934548999183,t,1.239407799905166,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
78,80,14,84,84,0,t,0.896417599869892,None,0,84,84,62,210.80848309979774,,210.79775679996237,210.80848309979774,211.79305039998144,211.79305039998144,211.81019849982113,212.69306540000252,t,0.896417599869892,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,54,730,85,85,0,t,1.5642782000359148,None,0,85,85,29,212.70893739978783,,212.69690729980357,212.70893739978783,213.69306019996293,213.69306019996293,213.7104359997902,215.260730399983,t,1.5642782000359148,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,50,14,86,86,0,l,1.162440599873662,None,0,86,86,42,215.2755688999314,,215.2657465999946,215.2755688999314,216.2765460999217,216.2765460999217,216.2765460999217,217.44391709985211,l,1.162440599873662,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,36,14,87,87,0,t,2.1486707001458853,None,0,87,87,92,217.45843549980782,,217.4492251998745,217.45843549980782,218.44336539995857,218.44336539995857,218.45950779994018,220.59409769997,t,2.1486707001458853,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
11,12,1,88,88,0,l,0.3858789000660181,None,0,88,88,0,220.60921159991995,,220.5988636999391,220.60921159991995,221.60941049992107,221.60941049992107,221.60941049992107,222.01001999992877,l,0.3858789000660181,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,21,14,89,89,0,t,1.7255615999456495,None,0,89,89,82,222.0254935999401,,222.01477379980497,222.0254935999401,223.00983989983797,223.00983989983797,223.02767739980482,224.74439579993486,t,1.7255615999456495,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
35,40,90,90,90,0,t,1.0915946001186967,None,0,90,90,96,224.75901029980741,,224.75003699981607,224.75901029980741,225.75916799996048,225.75916799996048,225.75916799996048,226.8601112999022,t,1.0915946001186967,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,68,1,91,91,0,l,0.3563915998674929,None,0,91,91,50,226.87497219978832,,226.86471599992365,226.87497219978832,227.85911459987983,227.85911459987983,227.87630169978365,228.22659849980846,l,0.3563915998674929,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,70,30,92,92,0,l,1.689329800195992,None,0,92,92,54,228.24173819995485,,228.2315509999171,228.24173819995485,229.22558709979057,229.22558709979057,229.24237459991127,230.9278036998585,l,1.689329800195992,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
27,30,60,93,93,0,l,1.1389591998886317,None,0,93,93,25,230.9423122999724,,230.93402049993165,230.9423122999724,231.94205219997093,231.94205219997093,231.94205219997093,233.09253119979985,l,1.1389591998886317,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
20,25,180,94,94,0,l,0.2771594999358058,None,0,94,94,87,233.10825849999674,,233.09686689986847,233.10825849999674,234.09146909997799,234.09146909997799,234.1080678999424,234.37580879987217,l,0.2771594999358058,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,16,30,95,95,0,t,0.29013810004107654,None,0,95,95,14,234.39184379996732,,234.37932790000923,234.39184379996732,235.3760859000031,235.3760859000031,235.39235179987736,235.67683749995194,t,0.29013810004107654,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
15,17,90,96,96,0,t,0.10929039982147515,None,0,96,96,16,235.69220419996418,,235.68186209979467,235.69220419996418,236.6922229998745,236.6922229998745,236.6922229998745,236.80962739977986,t,0.10929039982147515,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
67,69,21,97,97,0,t,0.24717089999467134,None,0,97,97,53,236.8247071998194,,236.81400239979848,236.8247071998194,237.81020499998704,237.81020499998704,237.82642999989912,238.06165930000134,t,0.24717089999467134,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
49,74,365,98,98,0,l,0.16869199997745454,None,0,98,98,48,238.07582569983788,,238.06692699994892,238.07582569983788,239.07554589980282,239.07554589980282,239.07554589980282,239.25896519981325,l,0.16869199997745454,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
40,41,1,99,99,0,t,0.09559060004539788,None,0,99,99,30,239.27467009983957,,239.26416579983197,239.27467009983957,240.2597484998405,240.2597484998405,240.27597079984844,240.36107049998827,t,0.09559060004539788,None,002,001,2025-11-04_10h05.02.700,Delay Discounting,,2025.1.1,60.31963371516028,2025-11-04 10h05.08.840344 +0530,
