reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
67,70,30,81,81,0,t,1.6350100999698043,None,0,81,81,54,215.38170429994352,,215.374361399794,215.38170429994352,216.3658161999192,216.3658161999192,216.3826038998086,218.01752569992095,t,1.6350100999698043,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
5,8,365,82,82,0,t,1.1724439999088645,None,0,82,82,78,218.03262089984491,,218.02301849983633,218.03262089984491,219.0326746997889,219.0326746997889,219.0326746997889,220.2170358998701,t,1.1724439999088645,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
49,62,180,83,83,0,t,1.5909040998667479,None,0,83,83,47,220.2316492998507,,220.22276529995725,220.2316492998507,221.23225979995914,221.23225979995914,221.23225979995914,222.83279699995182,t,1.5909040998667479,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
78,88,90,84,84,0,l,1.1647321998607367,None,0,84,84,66,222.84881589980796,,222.8380721998401,222.84881589980796,223.83279169979505,223.83279169979505,223.84860139992088,224.99987669987604,l,1.1647321998607367,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
27,54,730,85,85,0,l,0.6359526999294758,None,0,85,85,29,225.01581429992802,,225.00605379999615,225.01581429992802,225.99896129989065,225.99896129989065,226.01550439978018,226.65036549977958,l,0.6359526999294758,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
40,42,30,86,86,0,t,1.8837915998883545,None,0,86,86,34,226.66564939985983,,226.65624839998782,226.66564939985983,227.66480589983985,227.66480589983985,227.66480589983985,229.55046830000356,t,1.8837915998883545,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
67,68,1,87,87,0,t,1.1018262000288814,None,0,87,87,50,229.56527369981632,,229.55679129995406,229.56527369981632,230.56542499992065,230.56542499992065,230.56542499992065,231.6839284999296,t,1.1018262000288814,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
78,81,21,88,88,0,l,1.3464703001081944,None,0,88,88,63,231.6983739999123,,231.69102879986167,231.6983739999123,232.6988251998555,232.6988251998555,232.6988251998555,234.04919069982134,l,1.3464703001081944,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
49,98,730,89,89,0,l,1.2128024001140147,None,0,89,89,49,234.06417449982837,,234.054441699991,234.06417449982837,235.06483379984275,235.06483379984275,235.06483379984275,236.28357519977726,l,1.2128024001140147,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
49,50,7,90,90,0,l,0.6971203999128193,None,0,90,90,41,236.29805259988643,,236.28993839980103,236.29805259988643,237.29805719992146,237.29805719992146,237.29805719992146,237.99968549981713,l,0.6971203999128193,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
5,7,180,91,91,0,t,0.9750987000297755,None,0,91,91,77,238.0143791998271,,238.00471049989574,238.0143791998271,239.01542839989997,239.01542839989997,239.01542839989997,240.00067949993536,t,0.9750987000297755,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
67,73,60,92,92,0,l,2.146771499887109,None,0,92,92,55,240.01479259994812,,240.00609599985182,240.01479259994812,241.0147641999647,241.0147641999647,241.0147641999647,243.16636959998868,l,2.146771499887109,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
20,21,30,93,93,0,t,1.0019485999364406,None,0,93,93,84,243.1817688997835,,243.1717989000026,243.1817688997835,244.18215399980545,244.18215399980545,244.18215399980545,245.19866769993678,t,1.0019485999364406,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
67,101,365,94,94,0,t,1.9201966999098659,None,0,94,94,58,245.2156477998942,,245.20217109983787,245.2156477998942,246.19792619999498,246.19792619999498,246.23140589985996,248.13139779982157,t,1.9201966999098659,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
5,6,90,95,95,0,l,0.1398869000840932,None,0,95,95,76,248.1475600998383,,248.13551989989355,248.1475600998383,249.1317263999954,249.1317263999954,249.1485194999259,249.28258819994517,l,0.1398869000840932,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
11,12,14,96,96,0,t,1.231183199910447,None,0,96,96,2,249.2980735998135,,249.28778679994866,249.2980735998135,250.29791279998608,250.29791279998608,250.29791279998608,251.53303609997965,t,1.231183199910447,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
11,12,1,97,97,0,l,1.3979697001632303,None,0,97,97,0,251.548169599846,,251.53786859987304,251.548169599846,252.54776589991525,252.54776589991525,252.54776589991525,253.94984049978666,l,1.3979697001632303,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
5,6,14,98,98,0,l,3.5706226001493633,None,0,98,98,72,253.96483859978616,,253.95507189980708,253.96483859978616,254.96476549981162,254.96476549981162,254.96476549981162,258.5481910998933,l,3.5706226001493633,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
15,30,730,99,99,0,l,2.510244500124827,None,0,99,99,19,258.56414719996974,,258.55309639987536,258.56414719996974,259.54783549997956,259.54783549997956,259.5652925998438,262.0653327999171,l,2.510244500124827,None,004,001,2025-11-04_21h01.52.782,Delay Discounting,,2025.1.1,59.53844610622619,2025-11-04 21h02.12.030364 +0530,
