thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
134,0,134,[np.float64(-0.29)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.5823686000076123],['Target'],134,0,134,0,304.13696700002765,,5,304.1242168000317,304.13696700002765,304.13696700002765,0.017296799982432276,305.7066616000375,[np.float64(-0.29)],[np.float64(0.07333333333333333)],[1],[0],[0],[1.5823686000076123],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
135,0,135,[np.float64(-0.23666666666666666)],[np.float64(-0.028333333333333332)],[1],[0],[0],[1.5499064999748953],['Target'],135,0,135,0,305.7366570000304,,5,305.7236436000094,305.7366570000304,305.7366570000304,0.016832900000736117,307.27366070001153,[np.float64(-0.23666666666666666)],[np.float64(-0.028333333333333332)],[1],[0],[0],[1.5499064999748953],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
136,0,136,[np.float64(-0.36333333333333334)],[np.float64(0.125)],[1],[0],[0],[4.830202599987388],['Target'],136,0,136,0,307.3026749000419,,10,307.29441020003287,307.3026749000419,307.3026749000419,0.020561200042720884,312.1247074000421,[np.float64(-0.36333333333333334)],[np.float64(0.125)],[1],[0],[0],[4.830202599987388],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
137,0,137,[np.float64(0.44166666666666665)],[np.float64(-0.19666666666666666)],[1],[0],[0],[2.174160099995788],['Target'],137,0,137,0,312.1696357000037,,10,312.14972900005523,312.1696357000037,312.1696357000037,0.024825399974361062,314.32398550002836,[np.float64(0.44166666666666665)],[np.float64(-0.19666666666666666)],[1],[0],[0],[2.174160099995788],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
138,0,138,[np.float64(0.11333333333333333)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.9189054999733344],['Target'],138,0,138,0,314.36996790004196,,10,314.3535751000163,314.36996790004196,314.36996790004196,0.029376499995123595,316.2725819000043,[np.float64(0.11333333333333333)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.9189054999733344],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
139,0,139,[np.float64(0.47333333333333333)],[np.float64(-0.10666666666666667)],[1],[0],[0],[3.4892472000210546],['Target'],139,0,139,0,316.3202584000537,,10,316.30047480005305,316.3202584000537,316.3202584000537,0.027687900001183152,319.78981530002784,[np.float64(0.47333333333333333)],[np.float64(-0.10666666666666667)],[1],[0],[0],[3.4892472000210546],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
140,0,140,[np.float64(-0.21833333333333332)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.3069538000272587],['Target'],140,0,140,0,319.8367395000532,,10,319.81599339999957,319.8367395000532,319.8367395000532,0.025959899998269975,322.12304680002853,[np.float64(-0.21833333333333332)],[np.float64(0.20666666666666667)],[1],[0],[0],[2.3069538000272587],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
141,0,141,[np.float64(0.3333333333333333)],[np.float64(-0.08)],[1],[0],[0],[1.8117871999857016],['Target'],141,0,141,0,322.16990290000103,,10,322.14570030005416,322.16990290000103,322.16990290000103,0.022461399959865957,323.9575924000237,[np.float64(0.3333333333333333)],[np.float64(-0.08)],[1],[0],[0],[1.8117871999857016],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
142,0,142,[np.float64(0.24666666666666667)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.2740950000006706],['Target'],142,0,142,0,324.00349530001404,,10,323.982140600041,324.00349530001404,324.00349530001404,0.02433980000205338,325.2563489000313,[np.float64(0.24666666666666667)],[np.float64(-0.07166666666666667)],[1],[0],[0],[1.2740950000006706],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
143,0,143,[np.float64(-0.29333333333333333)],[np.float64(-0.13)],[1],[0],[0],[2.378724300011527],['Target'],143,0,143,0,325.2859392000246,,10,325.2782998000039,325.2859392000246,325.2859392000246,0.0217502000159584,327.6571245000232,[np.float64(-0.29333333333333333)],[np.float64(-0.13)],[1],[0],[0],[2.378724300011527],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
144,0,144,[np.float64(-0.14666666666666667)],[np.float64(0.065)],[1],[0],[0],[1.344023300043773],['Target'],144,0,144,0,327.7032411000109,,10,327.6793804000481,327.7032411000109,327.7032411000109,0.022063800017349422,329.0235019000247,[np.float64(-0.14666666666666667)],[np.float64(0.065)],[1],[0],[0],[1.344023300043773],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
145,0,145,[np.float64(0.07333333333333333)],[np.float64(0.06)],[1],[0],[0],[1.4709484000341035],['Target'],145,0,145,0,329.0695928000496,,10,329.051963600039,329.0695928000496,329.0695928000496,0.028281400038395077,330.52301000000443,[np.float64(0.07333333333333333)],[np.float64(0.06)],[1],[0],[0],[1.4709484000341035],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
146,0,146,[np.float64(0.25)],[np.float64(0.055)],[1],[0],[0],[1.7239873000071384],['Target'],146,0,146,0,330.5693581000087,,10,330.5468926000176,330.5693581000087,330.5693581000087,0.023676900018472224,332.2709333000239,[np.float64(0.25)],[np.float64(0.055)],[1],[0],[0],[1.7239873000071384],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
147,0,147,[np.float64(-0.22333333333333333)],[np.float64(0.23)],[1],[0],[0],[1.6274296999908984],['Target'],147,0,147,0,332.28636880003614,,5,332.2789968000143,332.28636880003614,332.28636880003614,0.007965700002387166,333.9065302000381,[np.float64(-0.22333333333333333)],[np.float64(0.23)],[1],[0],[0],[1.6274296999908984],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
148,0,148,[np.float64(-0.008333333333333333)],[np.float64(-0.3)],[1],[0],[0],[1.8020094000385143],['Target'],148,0,148,0,333.95300530001987,,10,333.9371044000145,333.95300530001987,333.95300530001987,0.03037460002815351,335.7392020000261,[np.float64(-0.008333333333333333)],[np.float64(-0.3)],[1],[0],[0],[1.8020094000385143],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
149,0,149,[np.float64(0.3)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.7627751000109129],['Target'],149,0,149,0,335.7695473000058,,10,335.75795570004266,335.7695473000058,335.7695473000058,0.018564099969808012,337.5207752000424,[np.float64(0.3)],[np.float64(-0.34833333333333333)],[1],[0],[0],[1.7627751000109129],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
150,0,150,[np.float64(0.35333333333333333)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.227988499973435],['Target'],150,0,150,0,337.53617160004796,,5,337.5292324000038,337.53617160004796,337.53617160004796,0.00836370000615716,338.75733550003497,[np.float64(0.35333333333333333)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.227988499973435],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
151,0,151,[np.float64(-0.3516666666666667)],[np.float64(0.16333333333333333)],[1],[0],[0],[1.7925697999889962],['Target'],151,0,151,0,338.8026718000183,,10,338.78145320003387,338.8026718000183,338.8026718000183,0.023941999999806285,340.57416300004115,[np.float64(-0.3516666666666667)],[np.float64(0.16333333333333333)],[1],[0],[0],[1.7925697999889962],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
152,0,152,[np.float64(-0.43166666666666664)],[np.float64(0.355)],[1],[0],[0],[1.4334957000100985],['Target'],152,0,152,0,340.6028737000306,,5,340.59002060000785,340.6028737000306,340.6028737000306,0.015585299988742918,342.0236189000425,[np.float64(-0.43166666666666664)],[np.float64(0.355)],[1],[0],[0],[1.4334957000100985],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
153,0,153,[np.float64(0.38666666666666666)],[np.float64(-0.21666666666666667)],[1],[0],[0],[2.5084068999858573],['Target'],153,0,153,0,342.06909480004106,,10,342.0474482999998,342.06909480004106,342.06909480004106,0.023650299990549684,344.5559589000186,[np.float64(0.38666666666666666)],[np.float64(-0.21666666666666667)],[1],[0],[0],[2.5084068999858573],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
154,0,154,[np.float64(-0.4066666666666667)],[np.float64(0.028333333333333332)],[1],[0],[0],[1.5752409999840893],['Target'],154,0,154,0,344.5858635000186,,5,344.56509800005006,344.5858635000186,344.5858635000186,0.008929200004786253,346.1404411000549,[np.float64(-0.4066666666666667)],[np.float64(0.028333333333333332)],[1],[0],[0],[1.5752409999840893],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
155,0,155,[np.float64(-0.3383333333333333)],[np.float64(0.405)],[1],[0],[0],[2.4243603999493644],['Target'],155,0,155,0,346.1860656000208,,10,346.16502350004157,346.1860656000208,346.1860656000208,0.024414299987256527,348.58947780000744,[np.float64(-0.3383333333333333)],[np.float64(0.405)],[1],[0],[0],[2.4243603999493644],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
156,0,156,[np.float64(0.33666666666666667)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.7247154000215232],['Target'],156,0,156,0,348.6365371000138,,10,348.6133330000448,348.6365371000138,348.6365371000138,0.02365519996965304,350.3381540000555,[np.float64(0.33666666666666667)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.7247154000215232],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
157,0,157,[np.float64(0.015)],[np.float64(-0.14)],[1],[0],[0],[1.4029911999823526],['Target'],157,0,157,0,350.3695691000321,,5,350.3524486000533,350.3695691000321,350.3695691000321,0.014067599957343191,351.7555305000278,[np.float64(0.015)],[np.float64(-0.14)],[1],[0],[0],[1.4029911999823526],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
158,0,158,[np.float64(0.03166666666666667)],[np.float64(0.10166666666666667)],[1],[0],[0],[3.094994899991434],['Target'],158,0,158,0,351.7854103000136,,10,351.77804610005114,351.7854103000136,351.7854103000136,0.022352400003001094,354.8731431000051,[np.float64(0.03166666666666667)],[np.float64(0.10166666666666667)],[1],[0],[0],[3.094994899991434],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
159,0,159,[np.float64(-0.22666666666666666)],[np.float64(0.06)],[1],[0],[0],[2.2511983000440523],[None],159,0,159,0,354.90216789999977,,5,354.8890121000004,354.90216789999977,354.90216789999977,0.015673500020056963,357.14030230004573,[np.float64(-0.22666666666666666)],[np.float64(0.06)],[1],[0],[0],[2.2511983000440523],[None],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
160,0,160,[np.float64(-0.18333333333333332)],[np.float64(-0.04)],[1],[0],[0],[1.5935247999732383],['Target'],160,0,160,0,357.1691895000404,,10,357.16045080003096,357.1691895000404,357.1691895000404,0.019985000020824373,358.754067700007,[np.float64(-0.18333333333333332)],[np.float64(-0.04)],[1],[0],[0],[1.5935247999732383],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
161,0,161,[np.float64(0.32666666666666666)],[np.float64(0.07)],[1],[0],[0],[1.4522443000460044],['Target'],161,0,161,0,358.78532560000895,,5,358.77050240000244,358.78532560000895,358.78532560000895,0.016256699978839606,360.2228332000086,[np.float64(0.32666666666666666)],[np.float64(0.07)],[1],[0],[0],[1.4522443000460044],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
162,0,162,[np.float64(-0.43833333333333335)],[np.float64(-0.18166666666666667)],[1],[0],[0],[1.5491867999662645],['Target'],162,0,162,0,360.2527355000493,,5,360.2380476000253,360.2527355000493,360.2527355000493,0.015057200042065233,361.7872781000333,[np.float64(-0.43833333333333335)],[np.float64(-0.18166666666666667)],[1],[0],[0],[1.5491867999662645],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
163,0,163,[np.float64(-0.3616666666666667)],[np.float64(0.455)],[1],[0],[0],[1.9671595999971032],['Target'],163,0,163,0,361.81890160002513,,10,361.80480969999917,361.81890160002513,361.81890160002513,0.017451199993956834,363.77207830001134,[np.float64(-0.3616666666666667)],[np.float64(0.455)],[1],[0],[0],[1.9671595999971032],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
164,0,164,[np.float64(0.38666666666666666)],[np.float64(0.44666666666666666)],[1],[0],[0],[1.8958242999506183],[None],164,0,164,0,363.80184190004366,,10,363.7924449000275,363.80184190004366,363.80184190004366,0.020137300016358495,365.6883699000464,[np.float64(0.38666666666666666)],[np.float64(0.44666666666666666)],[1],[0],[0],[1.8958242999506183],[None],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
165,0,165,[np.float64(-0.325)],[np.float64(0.425)],[1],[0],[0],[2.2767572999582626],['Target'],165,0,165,0,365.7360324000474,,10,365.71131750004133,365.7360324000474,365.7360324000474,0.02273369999602437,367.98818310000934,[np.float64(-0.325)],[np.float64(0.425)],[1],[0],[0],[2.2767572999582626],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
166,0,166,[np.float64(-0.26666666666666666)],[np.float64(-0.2783333333333333)],[1],[0],[0],[1.7406182999839075],['Target'],166,0,166,0,368.03521670005284,,10,368.01358100003563,368.03521670005284,368.03521670005284,0.02518439997220412,369.75426940002944,[np.float64(-0.26666666666666666)],[np.float64(-0.2783333333333333)],[1],[0],[0],[1.7406182999839075],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
167,0,167,[np.float64(0.4666666666666667)],[np.float64(0.29)],[1],[0],[0],[2.118066399998497],['Target'],167,0,167,0,369.7847278000554,,10,369.770455400052,369.7847278000554,369.7847278000554,0.01603100000647828,371.88862470001914,[np.float64(0.4666666666666667)],[np.float64(0.29)],[1],[0],[0],[2.118066399998497],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
168,0,168,[np.float64(0.225)],[np.float64(-0.4483333333333333)],[1],[0],[0],[3.1550340999965556],['Target'],168,0,168,0,371.9358141000266,,10,371.9176919000456,371.9358141000266,371.9358141000266,0.028866800013929605,375.0728133000084,[np.float64(0.225)],[np.float64(-0.4483333333333333)],[1],[0],[0],[3.1550340999965556],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
169,0,169,[np.float64(-0.12666666666666668)],[np.float64(0.135)],[1],[0],[0],[1.9336566000129096],['Target'],169,0,169,0,375.1020266000414,,5,375.08834900002694,375.1020266000414,375.1020266000414,0.01535080000758171,377.0220799000235,[np.float64(-0.12666666666666668)],[np.float64(0.135)],[1],[0],[0],[1.9336566000129096],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
170,0,170,[np.float64(-0.07833333333333334)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.4986982999835163],['Target'],170,0,170,0,377.0521732000052,,10,377.03980440000305,377.0521732000052,377.0521732000052,0.017586299974936992,378.53864530002465,[np.float64(-0.07833333333333334)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.4986982999835163],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
171,0,171,[np.float64(0.085)],[np.float64(0.155)],[1],[0],[0],[1.5940348000149243],['Target'],171,0,171,0,378.58470330003183,,10,378.5617696000263,378.58470330003183,378.58470330003183,0.022809899994172156,380.15589130000444,[np.float64(0.085)],[np.float64(0.155)],[1],[0],[0],[1.5940348000149243],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
172,0,172,[np.float64(-0.39)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.420812200056389],['Target'],172,0,172,0,380.1857854000409,,5,380.16869930003304,380.1857854000409,380.1857854000409,0.01261430000886321,381.5896252000239,[np.float64(-0.39)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.420812200056389],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
173,0,173,[np.float64(-0.07833333333333334)],[np.float64(0.215)],[1],[0],[0],[2.696476199955214],['Target'],173,0,173,0,381.6180913000135,,10,381.6089059000369,381.6180913000135,381.6180913000135,0.01922519999789074,384.3054965000483,[np.float64(-0.07833333333333334)],[np.float64(0.215)],[1],[0],[0],[2.696476199955214],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
174,0,174,[np.float64(-0.26166666666666666)],[np.float64(0.475)],[1],[0],[0],[3.9517388999811374],['Target'],174,0,174,0,384.3356905000401,,5,384.320970700006,384.3356905000401,384.3356905000401,0.015259300009347498,388.27281130000483,[np.float64(-0.26166666666666666)],[np.float64(0.475)],[1],[0],[0],[3.9517388999811374],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
175,0,175,[np.float64(0.20833333333333334)],[np.float64(0.31833333333333336)],[1],[0],[0],[1.6933170999982394],['Target'],175,0,175,0,388.3183394000516,,10,388.2967301000026,388.3183394000516,388.3183394000516,0.023698900011368096,389.99014970002463,[np.float64(0.20833333333333334)],[np.float64(0.31833333333333336)],[1],[0],[0],[1.6933170999982394],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
176,0,176,[np.float64(0.075)],[np.float64(0.3016666666666667)],[1],[0],[0],[1.5147351999767125],['Target'],176,0,176,0,390.0189590000082,,5,390.00776659999974,390.0189590000082,390.0189590000082,0.01741500000935048,391.5225759000168,[np.float64(0.075)],[np.float64(0.3016666666666667)],[1],[0],[0],[1.5147351999767125],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
177,0,177,[np.float64(-0.13333333333333333)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.3429690000484698],['Target'],177,0,177,0,391.56821250001667,,10,391.544717300043,391.56821250001667,391.56821250001667,0.021989499975461513,393.8877966,[np.float64(-0.13333333333333333)],[np.float64(-0.056666666666666664)],[1],[0],[0],[2.3429690000484698],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
178,0,178,[np.float64(0.10666666666666667)],[np.float64(0.42833333333333334)],[1],[0],[0],[2.2608232999918982],['Target'],178,0,178,0,393.9351184000261,,10,393.91185750003206,393.9351184000261,393.9351184000261,0.023856399988289922,396.1727795000188,[np.float64(0.10666666666666667)],[np.float64(0.42833333333333334)],[1],[0],[0],[2.2608232999918982],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
179,0,179,[np.float64(0.4266666666666667)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.8873783000162803],['Target'],179,0,179,0,396.2185709000332,,10,396.2018057000241,396.2185709000332,396.2185709000332,0.02883360005216673,398.08928970003035,[np.float64(0.4266666666666667)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.8873783000162803],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
180,0,180,[np.float64(-0.135)],[np.float64(-0.045)],[1],[0],[0],[1.4508407999528572],['Target'],180,0,180,0,398.1183971000137,,5,398.1050329999998,398.1183971000137,398.1183971000137,0.015538299980107695,399.5559685000335,[np.float64(-0.135)],[np.float64(-0.045)],[1],[0],[0],[1.4508407999528572],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
181,0,181,[np.float64(-0.023333333333333334)],[np.float64(-0.4216666666666667)],[1],[0],[0],[1.4334231999819167],['Target'],181,0,181,0,399.58460080000805,,5,399.57130020001205,399.58460080000805,399.58460080000805,0.015169100021012127,401.0048183000181,[np.float64(-0.023333333333333334)],[np.float64(-0.4216666666666667)],[1],[0],[0],[1.4334231999819167],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
182,0,182,[np.float64(-0.075)],[np.float64(0.3383333333333333)],[1],[0],[0],[1.3432052999851294],['Target'],182,0,182,0,401.0523794000037,,10,401.0290697000455,401.0523794000037,401.0523794000037,0.024082199961412698,402.3723920000484,[np.float64(-0.075)],[np.float64(0.3383333333333333)],[1],[0],[0],[1.3432052999851294],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
183,0,183,[np.float64(-0.45)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.7829543999978341],['Target'],183,0,183,0,402.40164870000444,,5,402.389204600011,402.40164870000444,402.40164870000444,0.01661449996754527,404.1722444000188,[np.float64(-0.45)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.7829543999978341],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
184,0,184,[np.float64(-0.39)],[np.float64(-0.21833333333333332)],[1],[0],[0],[1.302313599968329],['Target'],184,0,184,0,404.20204290002584,,5,404.1873008000548,404.20204290002584,404.20204290002584,0.014890599995851517,405.48970390000613,[np.float64(-0.39)],[np.float64(-0.21833333333333332)],[1],[0],[0],[1.302313599968329],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
185,0,185,[np.float64(0.445)],[np.float64(0.395)],[1],[0],[0],[2.268672799982596],['Target'],185,0,185,0,405.5184570000274,,5,405.5033032000065,405.5184570000274,405.5184570000274,0.013444599986542016,407.77207160001853,[np.float64(0.445)],[np.float64(0.395)],[1],[0],[0],[2.268672799982596],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
186,0,186,[np.float64(0.17833333333333334)],[np.float64(0.425)],[1],[0],[0],[1.6275354999816045],['Target'],186,0,186,0,407.81795000005513,,10,407.7935250000446,407.81795000005513,407.81795000005513,0.02132310002343729,409.4211518000229,[np.float64(0.17833333333333334)],[np.float64(0.425)],[1],[0],[0],[1.6275354999816045],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
187,0,187,[np.float64(-0.115)],[np.float64(0.15833333333333333)],[1],[0],[0],[2.5208380999974906],['Target'],187,0,187,0,409.45182740001474,,5,409.43477550003445,409.45182740001474,409.45182740001474,0.013419699971564114,411.95577940001385,[np.float64(-0.115)],[np.float64(0.15833333333333333)],[1],[0],[0],[2.5208380999974906],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
188,0,188,[np.float64(-0.495)],[np.float64(-0.31)],[1],[0],[0],[3.3261268999776803],['Target'],188,0,188,0,412.0024113000254,,10,411.9790390000562,412.0024113000254,412.0024113000254,0.02303729997947812,415.3052614000044,[np.float64(-0.495)],[np.float64(-0.31)],[1],[0],[0],[3.3261268999776803],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
189,0,189,[np.float64(-0.465)],[np.float64(0.43)],[1],[0],[0],[1.685532699979376],['Target'],189,0,189,0,415.33517650002614,,5,415.31851660000393,415.33517650002614,415.33517650002614,0.01305740000680089,417.0041551000322,[np.float64(-0.465)],[np.float64(0.43)],[1],[0],[0],[1.685532699979376],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
190,0,190,[np.float64(0.06833333333333333)],[np.float64(0.4216666666666667)],[1],[0],[0],[2.237669199996162],['Target'],190,0,190,0,417.03508940001484,,5,417.0177147000213,417.03508940001484,417.03508940001484,0.0133788000093773,419.2554762000218,[np.float64(0.06833333333333333)],[np.float64(0.4216666666666667)],[1],[0],[0],[2.237669199996162],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
191,0,191,[np.float64(0.14)],[np.float64(-0.235)],[1],[0],[0],[2.090613200038206],['Target'],191,0,191,0,419.30166360002477,,10,419.2805850000004,419.30166360002477,419.30166360002477,0.02493529999628663,421.371292900003,[np.float64(0.14)],[np.float64(-0.235)],[1],[0],[0],[2.090613200038206],['Target'],005,001,2025-09-21_22h54.23.116,Visual Search,,2025.1.1,60.13464146538083,2025-09-21 22h54.39.649054 +0530,
