thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(-0.35)],[np.float64(-0.31)],[1],[0],[0],[1.1359228999936022],['Target'],57,0,57,0,88.75739450001856,,5,88.7396199000068,88.75739450001856,88.75739450001856,0.012490299995988607,89.87564650000422,[np.float64(-0.35)],[np.float64(-0.31)],[1],[0],[0],[1.1359228999936022],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
58,0,58,[np.float64(0.08)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.054430999996839],['Target'],58,0,58,0,89.90595360001316,,5,89.88830770002096,89.90595360001316,89.90595360001316,0.012500799988629296,90.9428520000074,[np.float64(0.08)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.054430999996839],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
59,0,59,[np.float64(-0.33)],[np.float64(-0.2)],[1],[0],[0],[1.363280899997335],['Target'],59,0,59,0,90.97303470000043,,10,90.9629434000235,90.97303470000043,90.97303470000043,0.01990369998384267,92.32633609999903,[np.float64(-0.33)],[np.float64(-0.2)],[1],[0],[0],[1.363280899997335],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
60,0,60,[np.float64(0.33)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.4720471000182442],['Target'],60,0,60,0,92.3567893000145,,5,92.33884650000255,92.3567893000145,92.3567893000145,0.012304999982006848,93.81104540001252,[np.float64(0.33)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.4720471000182442],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
61,0,61,[np.float64(-0.17166666666666666)],[np.float64(-0.30333333333333334)],[1],[0],[0],[1.4050815000082366],['Target'],61,0,61,0,93.85640350001631,,10,93.83846570001333,93.85640350001631,93.85640350001631,0.027238900016527623,95.24367540000821,[np.float64(-0.17166666666666666)],[np.float64(-0.30333333333333334)],[1],[0],[0],[1.4050815000082366],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
62,0,62,[np.float64(0.2866666666666667)],[np.float64(0.3466666666666667)],[1],[0],[0],[1.3352367999905255],['Target'],62,0,62,0,95.28921660000924,,10,95.27361880001263,95.28921660000924,95.28921660000924,0.029624099988723174,96.60895140000503,[np.float64(0.2866666666666667)],[np.float64(0.3466666666666667)],[1],[0],[0],[1.3352367999905255],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
63,0,63,[np.float64(0.27166666666666667)],[np.float64(-0.175)],[1],[0],[0],[1.1853964000183623],['Target'],63,0,63,0,96.63921620001202,,5,96.62209720001556,96.63921620001202,96.63921620001202,0.012914399994770065,97.80754989999696,[np.float64(0.27166666666666667)],[np.float64(-0.175)],[1],[0],[0],[1.1853964000183623],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
64,0,64,[np.float64(0.22166666666666668)],[np.float64(-0.06666666666666667)],[1],[0],[0],[0.9235561999958009],['Target'],64,0,64,0,97.83903719999944,,5,97.81992190002347,97.83903719999944,97.83903719999944,0.012275999994017184,98.74357469999813,[np.float64(0.22166666666666668)],[np.float64(-0.06666666666666667)],[1],[0],[0],[0.9235561999958009],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
65,0,65,[np.float64(0.10333333333333333)],[np.float64(-0.18166666666666667)],[1],[0],[0],[1.218468999984907],['Target'],65,0,65,0,98.77265960001387,,5,98.75771380000515,98.77265960001387,98.77265960001387,0.013953499990748242,99.97630060001393,[np.float64(0.10333333333333333)],[np.float64(-0.18166666666666667)],[1],[0],[0],[1.218468999984907],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
66,0,66,[np.float64(-0.14)],[np.float64(0.33166666666666667)],[1],[0],[0],[2.095956000004662],['Target'],66,0,66,0,100.0234344000055,,10,99.99686970000039,100.0234344000055,100.0234344000055,0.020368700003018603,102.09292900000582,[np.float64(-0.14)],[np.float64(0.33166666666666667)],[1],[0],[0],[2.095956000004662],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
67,0,67,[np.float64(0.03333333333333333)],[np.float64(0.305)],[1],[0],[0],[0.9712413999950513],['Target'],67,0,67,0,102.1223103000084,,5,102.10630060001859,102.1223103000084,102.1223103000084,0.013102500000968575,103.07765120000113,[np.float64(0.03333333333333333)],[np.float64(0.305)],[1],[0],[0],[0.9712413999950513],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
68,0,68,[np.float64(-0.23333333333333334)],[np.float64(0.18166666666666667)],[1],[0],[0],[4.106810800003586],[None],68,0,68,0,103.12278570001945,,10,103.10208820001571,103.12278570001945,103.12278570001945,0.024257300014141947,107.20900850000908,[np.float64(-0.23333333333333334)],[np.float64(0.18166666666666667)],[1],[0],[0],[4.106810800003586],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
69,0,69,[np.float64(-0.4166666666666667)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.8370359000109602],['Target'],69,0,69,0,107.2394846000243,,5,107.22222980001243,107.2394846000243,107.2394846000243,0.012987299996893853,109.05936730001122,[np.float64(-0.4166666666666667)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.8370359000109602],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
70,0,70,[np.float64(-0.12166666666666667)],[np.float64(0.41)],[1],[0],[0],[1.897025999991456],['Target'],70,0,70,0,109.08755330002168,,10,109.078202100005,109.08755330002168,109.08755330002168,0.01865319997887127,110.97533010001644,[np.float64(-0.12166666666666667)],[np.float64(0.41)],[1],[0],[0],[1.897025999991456],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
71,0,71,[np.float64(0.43833333333333335)],[np.float64(-0.12)],[1],[0],[0],[2.6551613000046927],['Target'],71,0,71,0,111.00594309999724,,5,110.98695170000428,111.00594309999724,111.00594309999724,0.011419799993745983,113.642199599999,[np.float64(0.43833333333333335)],[np.float64(-0.12)],[1],[0],[0],[2.6551613000046927],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
72,0,72,[np.float64(-0.25)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.3380993999890052],['Target'],72,0,72,0,113.67289250000613,,5,113.65331460000016,113.67289250000613,113.67289250000613,0.010959300008835271,114.99149750001379,[np.float64(-0.25)],[np.float64(0.32666666666666666)],[1],[0],[0],[1.3380993999890052],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
73,0,73,[np.float64(0.20333333333333334)],[np.float64(-0.39)],[1],[0],[0],[1.6808521999919321],[None],73,0,73,0,115.02227169999969,,10,115.0094861999969,115.02227169999969,115.02227169999969,0.017850100004579872,116.690391000011,[np.float64(0.20333333333333334)],[np.float64(-0.39)],[1],[0],[0],[1.6808521999919321],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
74,0,74,[np.float64(0.17)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.340533399983542],['Target'],74,0,74,0,116.72217980001005,,5,116.70110080001177,116.72217980001005,116.72217980001005,0.010594100021990016,118.04170359999989,[np.float64(0.17)],[np.float64(0.21833333333333332)],[1],[0],[0],[1.340533399983542],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
75,0,75,[np.float64(0.018333333333333333)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.1912923000054434],['Target'],75,0,75,0,118.07304920000024,,5,118.05096610001056,118.07304920000024,118.07304920000024,0.00911640000413172,119.24236180001753,[np.float64(0.018333333333333333)],[np.float64(0.40166666666666667)],[1],[0],[0],[1.1912923000054434],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
76,0,76,[np.float64(-0.08333333333333333)],[np.float64(-0.285)],[1],[0],[0],[1.9145154999860097],['Target'],76,0,76,0,119.27232200000435,,10,119.26085060002515,119.27232200000435,119.27232200000435,0.018308700004126877,121.1754598999978,[np.float64(-0.08333333333333333)],[np.float64(-0.285)],[1],[0],[0],[1.9145154999860097],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
77,0,77,[np.float64(0.12166666666666667)],[np.float64(0.47833333333333333)],[1],[0],[0],[3.104150400002254],['Target'],77,0,77,0,121.2214964000159,,10,121.20300300000235,121.2214964000159,121.2214964000159,0.027379600011045113,124.30719370002043,[np.float64(0.12166666666666667)],[np.float64(0.47833333333333333)],[1],[0],[0],[3.104150400002254],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
78,0,78,[np.float64(-0.31833333333333336)],[np.float64(0.265)],[1],[0],[0],[1.2533117000130005],['Target'],78,0,78,0,124.33853690000251,,10,124.32195340000908,124.33853690000251,124.33853690000251,0.014662500005215406,125.57536410001921,[np.float64(-0.31833333333333336)],[np.float64(0.265)],[1],[0],[0],[1.2533117000130005],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
79,0,79,[np.float64(-0.355)],[np.float64(-0.04)],[1],[0],[0],[1.3493060999899171],['Target'],79,0,79,0,125.60557980000158,,10,125.59369470001548,125.60557980000158,125.60557980000158,0.01811859998269938,126.94310309999855,[np.float64(-0.355)],[np.float64(-0.04)],[1],[0],[0],[1.3493060999899171],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
80,0,80,[np.float64(0.43)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.488881199999014],['Target'],80,0,80,0,126.97277480000048,,5,126.9538207000005,126.97277480000048,126.97277480000048,0.010516799986362457,128.44281180002145,[np.float64(0.43)],[np.float64(0.13333333333333333)],[1],[0],[0],[1.488881199999014],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
81,0,81,[np.float64(0.30666666666666664)],[np.float64(0.06)],[1],[0],[0],[3.5110566999937873],['Target'],81,0,81,0,128.47269320001942,,10,128.46322560001863,128.47269320001942,128.47269320001942,0.020222999999532476,131.97439710001345,[np.float64(0.30666666666666664)],[np.float64(0.06)],[1],[0],[0],[3.5110566999937873],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
82,0,82,[np.float64(-0.045)],[np.float64(-0.3616666666666667)],[1],[0],[0],[1.5396933000010904],['Target'],82,0,82,0,132.0061251000152,,5,131.98620149999624,132.0061251000152,132.0061251000152,0.011493400001199916,133.52600040001562,[np.float64(-0.045)],[np.float64(-0.3616666666666667)],[1],[0],[0],[1.5396933000010904],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
83,0,83,[np.float64(-0.12)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.2025270000158343],['Target'],83,0,83,0,133.60580990000744,,5,133.53877890002332,133.60580990000744,133.60580990000744,0.01262619998306036,134.74140050000278,[np.float64(-0.12)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.2025270000158343],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
84,0,84,[np.float64(0.09166666666666666)],[np.float64(-0.16)],[1],[0],[0],[1.3320725999947172],['Target'],84,0,84,0,134.77238070001476,,10,134.76023640000494,134.77238070001476,134.77238070001476,0.01865040001575835,136.09240960000898,[np.float64(0.09166666666666666)],[np.float64(-0.16)],[1],[0],[0],[1.3320725999947172],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
85,0,85,[np.float64(-0.24833333333333332)],[np.float64(-0.27166666666666667)],[1],[0],[0],[1.202911900007166],['Target'],85,0,85,0,136.12274020002224,,5,136.10527400000137,136.12274020002224,136.12274020002224,0.012653999991016462,137.308271100017,[np.float64(-0.24833333333333332)],[np.float64(-0.27166666666666667)],[1],[0],[0],[1.202911900007166],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
86,0,86,[np.float64(-0.14333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.4158998999919277],['Target'],86,0,86,0,137.33920509999734,,10,137.3253776000056,137.33920509999734,137.33920509999734,0.01695970000582747,138.74135160000878,[np.float64(-0.14333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.4158998999919277],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
87,0,87,[np.float64(0.35)],[np.float64(0.08833333333333333)],[1],[0],[0],[1.5848733999882825],[None],87,0,87,0,138.77255829999922,,10,138.75803880000603,138.77255829999922,138.77255829999922,0.01654359998065047,140.3430346000241,[np.float64(0.35)],[np.float64(0.08833333333333333)],[1],[0],[0],[1.5848733999882825],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
88,0,88,[np.float64(0.30333333333333334)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.2806491999945138],['Target'],88,0,88,0,140.3719675000175,,10,140.3619280999992,140.3719675000175,140.3719675000175,0.018574200017610565,141.64270789999864,[np.float64(0.30333333333333334)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.2806491999945138],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
89,0,89,[np.float64(0.13)],[np.float64(-0.39666666666666667)],[1],[0],[0],[2.1637558999937028],['Target'],89,0,89,0,141.67198270000517,,10,141.66243389999727,141.67198270000517,141.67198270000517,0.01942090000375174,143.826310000004,[np.float64(0.13)],[np.float64(-0.39666666666666667)],[1],[0],[0],[2.1637558999937028],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
90,0,90,[np.float64(-0.20666666666666667)],[np.float64(-0.235)],[1],[0],[0],[0.9972284999967087],['Target'],90,0,90,0,143.85576230002334,,10,143.8445699000149,143.85576230002334,143.85576230002334,0.01797349998378195,144.84190460000536,[np.float64(-0.20666666666666667)],[np.float64(-0.235)],[1],[0],[0],[0.9972284999967087],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
91,0,91,[np.float64(0.25666666666666665)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.072440199990524],['Target'],91,0,91,0,144.8724984000146,,5,144.85244879999664,144.8724984000146,144.8724984000146,0.010342499997932464,145.9249893000233,[np.float64(0.25666666666666665)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.072440199990524],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
92,0,92,[np.float64(0.13333333333333333)],[np.float64(-0.085)],[1],[0],[0],[2.055861000000732],['Target'],92,0,92,0,145.95571930002188,,5,145.93535270000575,145.95571930002188,145.95571930002188,0.01020230000722222,147.9913091000053,[np.float64(0.13333333333333333)],[np.float64(-0.085)],[1],[0],[0],[2.055861000000732],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
93,0,93,[np.float64(0.34833333333333333)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.9561201999895275],['Target'],93,0,93,0,148.02243530002306,,5,148.00266580001335,148.02243530002306,148.02243530002306,0.011200399982044473,149.9588892000029,[np.float64(0.34833333333333333)],[np.float64(0.39166666666666666)],[1],[0],[0],[1.9561201999895275],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
94,0,94,[np.float64(-0.45)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.3359692000085488],['Target'],94,0,94,0,149.98920690000523,,5,149.97224750000169,149.98920690000523,149.98920690000523,0.013210599980084226,151.3083142999967,[np.float64(-0.45)],[np.float64(0.3516666666666667)],[1],[0],[0],[1.3359692000085488],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
95,0,95,[np.float64(-0.07833333333333334)],[np.float64(0.355)],[1],[0],[0],[1.0555105000094045],['Target'],95,0,95,0,151.33869880001293,,5,151.3188008000143,151.33869880001293,151.33869880001293,0.01032240001950413,152.3744074999995,[np.float64(-0.07833333333333334)],[np.float64(0.355)],[1],[0],[0],[1.0555105000094045],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
96,0,96,[np.float64(-0.11333333333333333)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.056977599975653],['Target'],96,0,96,0,152.4057380000013,,5,152.38409259999753,152.4057380000013,152.4057380000013,0.009483600006205961,153.44116470002336,[np.float64(-0.11333333333333333)],[np.float64(-0.013333333333333334)],[1],[0],[0],[1.056977599975653],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
97,0,97,[np.float64(-0.04833333333333333)],[np.float64(-0.405)],[1],[0],[0],[1.364203400007682],['Target'],97,0,97,0,153.47184730001027,,10,153.46042320001288,153.47184730001027,153.47184730001027,0.019094599992968142,154.824717600015,[np.float64(-0.04833333333333333)],[np.float64(-0.405)],[1],[0],[0],[1.364203400007682],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
98,0,98,[np.float64(-0.47333333333333333)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.334218800009694],['Target'],98,0,98,0,154.85560650000116,,10,154.84251760001644,154.85560650000116,154.85560650000116,0.017606599983992055,156.17686330000288,[np.float64(-0.47333333333333333)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.334218800009694],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
99,0,99,[np.float64(-0.17)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.1176049999776296],['Target'],99,0,99,0,156.2057684000174,,5,156.19033870002022,156.2057684000174,156.2057684000174,0.013247199996840209,157.30803090002155,[np.float64(-0.17)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.1176049999776296],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
100,0,100,[np.float64(0.16833333333333333)],[np.float64(-0.205)],[1],[0],[0],[1.6165204000135418],['Target'],100,0,100,0,157.3379760000098,,10,157.32646560002468,157.3379760000098,157.3379760000098,0.018292399996425956,158.94311870000092,[np.float64(0.16833333333333333)],[np.float64(-0.205)],[1],[0],[0],[1.6165204000135418],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
101,0,101,[np.float64(0.3983333333333333)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.378056599991396],['Target'],101,0,101,0,158.98852980000083,,5,158.96460269999807,158.98852980000083,158.98852980000083,0.02123160002520308,160.34278720000293,[np.float64(0.3983333333333333)],[np.float64(-0.18333333333333332)],[1],[0],[0],[1.378056599991396],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
102,0,102,[np.float64(0.14)],[np.float64(-0.31333333333333335)],[1],[0],[0],[1.1181066999852192],['Target'],102,0,102,0,160.3728813000198,,5,160.35734390001744,160.3728813000198,160.3728813000198,0.014344100025482476,161.47558359999675,[np.float64(0.14)],[np.float64(-0.31333333333333335)],[1],[0],[0],[1.1181066999852192],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
103,0,103,[np.float64(-0.33166666666666667)],[np.float64(-0.22)],[1],[0],[0],[1.3458349000138696],['Target'],103,0,103,0,161.50555440000608,,10,161.4941383000114,161.50555440000608,161.50555440000608,0.018307700025616214,162.84005860000616,[np.float64(-0.33166666666666667)],[np.float64(-0.22)],[1],[0],[0],[1.3458349000138696],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
104,0,104,[np.float64(0.36666666666666664)],[np.float64(-0.44666666666666666)],[1],[0],[0],[1.2736633000022266],['Target'],104,0,104,0,162.87162810002337,,5,162.85035390002304,162.87162810002337,162.87162810002337,0.010121100000105798,164.1240810000163,[np.float64(0.36666666666666664)],[np.float64(-0.44666666666666666)],[1],[0],[0],[1.2736633000022266],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
105,0,105,[np.float64(0.36333333333333334)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.3072221000038553],['Target'],105,0,105,0,164.15528610002366,,5,164.1325996000087,164.15528610002366,164.15528610002366,0.008408499998040497,165.43988410002203,[np.float64(0.36333333333333334)],[np.float64(0.38666666666666666)],[1],[0],[0],[1.3072221000038553],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
106,0,106,[np.float64(0.3983333333333333)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2792860000045039],[None],106,0,106,0,165.47156870001345,,5,165.45106690001558,165.47156870001345,165.47156870001345,0.011077300005126745,166.73048030000064,[np.float64(0.3983333333333333)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.2792860000045039],[None],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
107,0,107,[np.float64(0.32)],[np.float64(-0.215)],[1],[0],[0],[1.1048071999975946],['Target'],107,0,107,0,166.77248909999616,,10,166.75378150001052,166.77248909999616,166.77248909999616,0.023106300010113046,167.85868510001455,[np.float64(0.32)],[np.float64(-0.215)],[1],[0],[0],[1.1048071999975946],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
108,0,108,[np.float64(0.37166666666666665)],[np.float64(0.06833333333333333)],[1],[0],[0],[1.0745131000003312],['Target'],108,0,108,0,167.88870070001576,,5,167.86769260000437,167.88870070001576,167.88870070001576,0.008814700006041676,168.9422955000191,[np.float64(0.37166666666666665)],[np.float64(0.06833333333333333)],[1],[0],[0],[1.0745131000003312],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
109,0,109,[np.float64(-0.45166666666666666)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.379851800011238],['Target'],109,0,109,0,168.97147680001217,,10,168.96112370002083,168.97147680001217,168.97147680001217,0.01868290000129491,170.34105340001406,[np.float64(-0.45166666666666666)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.379851800011238],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
110,0,110,[np.float64(-0.025)],[np.float64(-0.22)],[1],[0],[0],[1.0829804000095464],['Target'],110,0,110,0,170.37197510001715,,10,170.3583704000048,170.37197510001715,170.37197510001715,0.017158100003143772,171.4414572000096,[np.float64(-0.025)],[np.float64(-0.22)],[1],[0],[0],[1.0829804000095464],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
111,0,111,[np.float64(-0.19833333333333333)],[np.float64(0.135)],[1],[0],[0],[1.197237700020196],['Target'],111,0,111,0,171.47180310002295,,10,171.4616425000131,171.47180310002295,171.47180310002295,0.019998200004920363,172.65899630001513,[np.float64(-0.19833333333333333)],[np.float64(0.135)],[1],[0],[0],[1.197237700020196],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
112,0,112,[np.float64(0.465)],[np.float64(0.48)],[1],[0],[0],[1.6114608000207227],['Target'],112,0,112,0,172.68860330001917,,10,172.67913370000315,172.68860330001917,172.68860330001917,0.01995129999704659,174.29069310001796,[np.float64(0.465)],[np.float64(0.48)],[1],[0],[0],[1.6114608000207227],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
113,0,113,[np.float64(0.48833333333333334)],[np.float64(-0.37)],[1],[0],[0],[1.2772500999853946],['Target'],113,0,113,0,174.32137780002085,,10,174.3132151000027,174.32137780002085,174.32137780002085,0.022313599998597056,175.59052980001434,[np.float64(0.48833333333333334)],[np.float64(-0.37)],[1],[0],[0],[1.2772500999853946],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
114,0,114,[np.float64(-0.35)],[np.float64(0.4816666666666667)],[1],[0],[0],[1.6900891999830492],['Target'],114,0,114,0,175.6218818000052,,5,175.60087360002217,175.6218818000052,175.6218818000052,0.01020819999394007,177.29104340000777,[np.float64(-0.35)],[np.float64(0.4816666666666667)],[1],[0],[0],[1.6900891999830492],['Target'],139510,001,2025-09-18_10h27.21.576,Visual Search,,2025.1.1,59.66259608733397,2025-09-18 10h27.27.195236 +0530,
