thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,Target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
57,0,57,[np.float64(-0.19166666666666668)],[np.float64(0.16166666666666665)],[1],[0],[0],[1.4439229000126943],['Target'],57,0,57,0,101.48981959998491,,10,101.4817509999848,101.48981959998491,101.48981959998491,0.021126899984665215,102.92573739998625,[np.float64(-0.19166666666666668)],[np.float64(0.16166666666666665)],[1],[0],[0],[1.4439229000126943],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
58,0,58,[np.float64(-0.355)],[np.float64(0.03166666666666667)],[1],[0],[0],[1.1837631999806035],['Target'],58,0,58,0,102.95689599998877,,10,102.94350019999547,102.95689599998877,102.95689599998877,0.01756000000750646,104.12736300000688,[np.float64(-0.355)],[np.float64(0.03166666666666667)],[1],[0],[0],[1.1837631999806035],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
59,0,59,[np.float64(-0.0033333333333333335)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.3365963000105694],['Target'],59,0,59,0,104.15633979998529,,5,104.13947480000206,104.15633979998529,104.15633979998529,0.011873899988131598,105.4761739000096,[np.float64(-0.0033333333333333335)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.3365963000105694],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
60,0,60,[np.float64(0.38166666666666665)],[np.float64(-0.21833333333333332)],[1],[0],[0],[1.870701600011671],['Target'],60,0,60,0,105.5073248000117,,5,105.48843180001131,105.5073248000117,105.5073248000117,0.012087099981727079,107.35920169999008,[np.float64(0.38166666666666665)],[np.float64(-0.21833333333333332)],[1],[0],[0],[1.870701600011671],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
61,0,61,[np.float64(-0.265)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.4582506000006106],['Target'],61,0,61,0,107.39076099998783,,5,107.3679822999984,107.39076099998783,107.39076099998783,0.008626399998320267,108.82633429998532,[np.float64(-0.265)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.4582506000006106],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
62,0,62,[np.float64(-0.4816666666666667)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.5078458999923896],['Target'],62,0,62,0,108.85719790001167,,5,108.83939690000261,108.85719790001167,108.85719790001167,0.012882800016086549,110.34742320000078,[np.float64(-0.4816666666666667)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.5078458999923896],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
63,0,63,[np.float64(0.4633333333333333)],[np.float64(0.49166666666666664)],[1],[0],[0],[3.251869200001238],['Target'],63,0,63,0,110.37381059999461,,5,110.3613980000082,110.37381059999461,110.37381059999461,0.013665899983607233,113.61337450001156,[np.float64(0.4633333333333333)],[np.float64(0.49166666666666664)],[1],[0],[0],[3.251869200001238],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
64,0,64,[np.float64(-0.021666666666666667)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.2090487999957986],['Target'],64,0,64,0,113.65702919999603,,10,113.63343280000845,113.65702919999603,113.65702919999603,0.019862799992552027,114.84257509998861,[np.float64(-0.021666666666666667)],[np.float64(0.38166666666666665)],[1],[0],[0],[1.2090487999957986],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
65,0,65,[np.float64(0.12333333333333334)],[np.float64(0.205)],[1],[0],[0],[1.1976467999920715],['Target'],65,0,65,0,114.87272899999516,,10,114.86261640000157,114.87272899999516,114.87272899999516,0.019859899999573827,116.06035829999018,[np.float64(0.12333333333333334)],[np.float64(0.205)],[1],[0],[0],[1.1976467999920715],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
66,0,66,[np.float64(0.13666666666666666)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0544728999957442],['Target'],66,0,66,0,116.09078399999999,,5,116.07307300000684,116.09078399999999,116.09078399999999,0.012503500009188429,117.12767089999397,[np.float64(0.13666666666666666)],[np.float64(0.31333333333333335)],[1],[0],[0],[1.0544728999957442],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
67,0,67,[np.float64(0.33)],[np.float64(-0.36833333333333335)],[1],[0],[0],[2.225699100003112],['Target'],67,0,67,0,117.17328779998934,,10,117.14957579999464,117.17328779998934,117.17328779998934,0.02173969999421388,119.37534420000156,[np.float64(0.33)],[np.float64(-0.36833333333333335)],[1],[0],[0],[2.225699100003112],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
68,0,68,[np.float64(0.29333333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.1425963999936357],['Target'],68,0,68,0,119.40713310000137,,5,119.38443840001128,119.40713310000137,119.40713310000137,0.008935099991504103,120.52710450001177,[np.float64(0.29333333333333333)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.1425963999936357],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
69,0,69,[np.float64(0.46166666666666667)],[np.float64(0.018333333333333333)],[1],[0],[0],[1.0221231000032276],['Target'],69,0,69,0,120.55640339999809,,5,120.53798640001332,120.55640339999809,120.55640339999809,0.010760700009996071,121.56017859998974,[np.float64(0.46166666666666667)],[np.float64(0.018333333333333333)],[1],[0],[0],[1.0221231000032276],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
70,0,70,[np.float64(0.20333333333333334)],[np.float64(-0.39)],[1],[0],[0],[1.4082172999915201],[None],70,0,70,0,121.58982289998676,,5,121.5694136999955,121.58982289998676,121.58982289998676,0.009084000019356608,122.97771889998694,[np.float64(0.20333333333333334)],[np.float64(-0.39)],[1],[0],[0],[1.4082172999915201],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
71,0,71,[np.float64(-0.21166666666666667)],[np.float64(-0.365)],[1],[0],[0],[1.1942600999900606],['Target'],71,0,71,0,123.00845150000532,,10,122.9980460999941,123.00845150000532,123.00845150000532,0.020139600004768,124.19237189998967,[np.float64(-0.21166666666666667)],[np.float64(-0.365)],[1],[0],[0],[1.1942600999900606],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
72,0,72,[np.float64(-0.26666666666666666)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.291206099995179],['Target'],72,0,72,0,124.22377390001202,,5,124.20126370000071,124.22377390001202,124.22377390001202,0.008754599984968081,125.49255029999767,[np.float64(-0.26666666666666666)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.291206099995179],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
73,0,73,[np.float64(-0.01)],[np.float64(0.22833333333333333)],[1],[0],[0],[3.0327334000030532],['Target'],73,0,73,0,125.52344610000728,,10,125.50981339998543,125.52344610000728,125.52344610000728,0.01712760000373237,128.5426419999858,[np.float64(-0.01)],[np.float64(0.22833333333333333)],[1],[0],[0],[3.0327334000030532],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
74,0,74,[np.float64(-0.07666666666666666)],[np.float64(-0.04833333333333333)],[1],[0],[0],[1.0952103000017814],['Target'],74,0,74,0,128.57374100000015,,10,128.56351229999564,128.57374100000015,128.57374100000015,0.020550199988065287,129.6587903999898,[np.float64(-0.07666666666666666)],[np.float64(-0.04833333333333333)],[1],[0],[0],[1.0952103000017814],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
75,0,75,[np.float64(0.19)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.877126200008206],['Target'],75,0,75,0,129.69065060000867,,5,129.66775749999215,129.69065060000867,129.69065060000867,0.008826100005535409,131.54500039998675,[np.float64(0.19)],[np.float64(-0.44333333333333336)],[1],[0],[0],[1.877126200008206],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
76,0,76,[np.float64(0.2866666666666667)],[np.float64(-0.265)],[1],[0],[0],[2.5245082000037655],['Target'],76,0,76,0,131.59162339998875,,10,131.56830240000272,131.59162339998875,131.59162339998875,0.023138499993365258,134.09291450001183,[np.float64(0.2866666666666667)],[np.float64(-0.265)],[1],[0],[0],[2.5245082000037655],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
77,0,77,[np.float64(-0.41333333333333333)],[np.float64(-0.215)],[1],[0],[0],[1.3312300999823492],['Target'],77,0,77,0,134.12371340001118,,10,134.1127497999987,134.12371340001118,134.12371340001118,0.01954700000351295,135.4441547000024,[np.float64(-0.41333333333333333)],[np.float64(-0.215)],[1],[0],[0],[1.3312300999823492],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
78,0,78,[np.float64(-0.5133333333333333)],[np.float64(0.365)],[1],[0],[0],[1.469128600001568],[None],78,0,78,0,135.4741398000042,,5,135.45724230000633,135.4741398000042,135.4741398000042,0.012787199986632913,136.9264598999871,[np.float64(-0.5133333333333333)],[np.float64(0.365)],[1],[0],[0],[1.469128600001568],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
79,0,79,[np.float64(0.38166666666666665)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.6691476999840233],['Target'],79,0,79,0,136.9566410999978,,5,136.93832139999722,136.9566410999978,136.9566410999978,0.011681699979817495,138.6075150000106,[np.float64(0.38166666666666665)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.6691476999840233],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
80,0,80,[np.float64(-0.425)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.6944470999878831],['Target'],80,0,80,0,138.62309589999495,,5,138.6156054000021,138.62309589999495,138.62309589999495,0.008013699989533052,140.3101628999866,[np.float64(-0.425)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.6944470999878831],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
81,0,81,[np.float64(0.16)],[np.float64(-0.005)],[1],[0],[0],[1.4859708000149112],['Target'],81,0,81,0,140.33938019999187,,5,140.32346270000562,140.33938019999187,140.33938019999187,0.01309600000968203,141.80954489999567,[np.float64(0.16)],[np.float64(-0.005)],[1],[0],[0],[1.4859708000149112],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
82,0,82,[np.float64(-0.36666666666666664)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.3964367999869864],['Target'],82,0,82,0,141.84213000000454,,10,141.8295361000055,141.84213000000454,141.84213000000454,0.01981800000066869,145.226053099992,[np.float64(-0.36666666666666664)],[np.float64(-0.43666666666666665)],[1],[0],[0],[3.3964367999869864],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
83,0,83,[np.float64(-0.37166666666666665)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.1049961000098847],['Target'],83,0,83,0,145.25659189998987,,5,145.23700269998517,145.25659189998987,145.25659189998987,0.010756200004834682,146.34207559999777,[np.float64(-0.37166666666666665)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.1049961000098847],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
84,0,84,[np.float64(-0.3466666666666667)],[np.float64(0.006666666666666667)],[1],[0],[0],[1.3408086000126787],['Target'],84,0,84,0,146.37274580000667,,5,146.35170389999985,146.37274580000667,146.37274580000667,0.009488900017458946,147.69260529999156,[np.float64(-0.3466666666666667)],[np.float64(0.006666666666666667)],[1],[0],[0],[1.3408086000126787],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
85,0,85,[np.float64(-0.10166666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.8451025999966078],['Target'],85,0,85,0,147.72329470000113,,10,147.71252900001127,147.72329470000113,147.72329470000113,0.019747499987715855,149.55769429999054,[np.float64(-0.10166666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[1.8451025999966078],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
86,0,86,[np.float64(-0.13166666666666665)],[np.float64(-0.13)],[1],[0],[0],[1.5860014999925625],['Target'],86,0,86,0,149.58898430000409,,5,149.57177979999688,149.58898430000409,149.58898430000409,0.013967899983981624,151.1578378000122,[np.float64(-0.13166666666666665)],[np.float64(-0.13)],[1],[0],[0],[1.5860014999925625],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
87,0,87,[np.float64(-0.19)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.4227284000080545],['Target'],87,0,87,0,151.18891430000076,,5,151.1698359999864,151.18891430000076,151.18891430000076,0.011896199983311817,152.592642100004,[np.float64(-0.19)],[np.float64(0.37833333333333335)],[1],[0],[0],[1.4227284000080545],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
88,0,88,[np.float64(0.2966666666666667)],[np.float64(-0.14)],[1],[0],[0],[2.347088900016388],['Target'],88,0,88,0,152.62237229998573,,10,152.61296880000737,152.62237229998573,152.62237229998573,0.02017210001940839,154.96015009999974,[np.float64(0.2966666666666667)],[np.float64(-0.14)],[1],[0],[0],[2.347088900016388],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
89,0,89,[np.float64(-0.04)],[np.float64(-0.13666666666666666)],[1],[0],[0],[2.018852800014429],['Target'],89,0,89,0,155.00606389998575,,10,154.98876099998597,155.00606389998575,155.00606389998575,0.028408799989847466,157.00767910000286,[np.float64(-0.04)],[np.float64(-0.13666666666666666)],[1],[0],[0],[2.018852800014429],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
90,0,90,[np.float64(-0.4683333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.8830892000114545],['Target'],90,0,90,0,157.03881599998567,,10,157.02511129999766,157.03881599998567,157.03881599998567,0.0172947000246495,158.90830069998628,[np.float64(-0.4683333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.8830892000114545],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
91,0,91,[np.float64(-0.135)],[np.float64(0.48)],[1],[0],[0],[1.6082708000030834],['Target'],91,0,91,0,158.94020849998924,,5,158.91763429998537,158.94020849998924,158.94020849998924,0.009112900006584823,160.52599799999734,[np.float64(-0.135)],[np.float64(0.48)],[1],[0],[0],[1.6082708000030834],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
92,0,92,[np.float64(-0.425)],[np.float64(0.4816666666666667)],[1],[0],[0],[2.2397940999944694],['Target'],92,0,92,0,160.55627380000078,,5,160.53673329998855,160.55627380000078,160.55627380000078,0.010571899998467416,162.77664729999378,[np.float64(-0.425)],[np.float64(0.4816666666666667)],[1],[0],[0],[2.2397940999944694],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
93,0,93,[np.float64(-0.38333333333333336)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.2822770000202581],['Target'],93,0,93,0,162.8062188999902,,5,162.7922869999893,162.8062188999902,162.8062188999902,0.015454200009116903,164.07467070000712,[np.float64(-0.38333333333333336)],[np.float64(0.18333333333333332)],[1],[0],[0],[1.2822770000202581],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
94,0,94,[np.float64(0.415)],[np.float64(0.13)],[1],[0],[0],[1.386000200000126],['Target'],94,0,94,0,164.10567479999736,,5,164.089696799987,164.10567479999736,164.10567479999736,0.014840000018011779,165.47578979999525,[np.float64(0.415)],[np.float64(0.13)],[1],[0],[0],[1.386000200000126],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
95,0,95,[np.float64(0.27166666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.5786634999967646],['Target'],95,0,95,0,165.52230069998768,,10,165.49651500000618,165.52230069998768,165.52230069998768,0.02054389999830164,167.07528660001117,[np.float64(0.27166666666666667)],[np.float64(0.12333333333333334)],[1],[0],[0],[1.5786634999967646],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
96,0,96,[np.float64(0.23)],[np.float64(0.37)],[1],[0],[0],[1.2783689000061713],['Target'],96,0,96,0,167.105825000006,,10,167.09690969999065,167.105825000006,167.105825000006,0.021411599998828024,168.37535539999953,[np.float64(0.23)],[np.float64(0.37)],[1],[0],[0],[1.2783689000061713],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
97,0,97,[np.float64(-0.2966666666666667)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.882865000021411],[None],97,0,97,0,168.40552309999475,,10,168.39327319999575,168.40552309999475,168.40552309999475,0.017751899984432384,170.27622180001345,[np.float64(-0.2966666666666667)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.882865000021411],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
98,0,98,[np.float64(-0.4483333333333333)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.4722636000078637],['Target'],98,0,98,0,170.30542449999484,,5,170.28727719999733,170.30542449999484,170.30542449999484,0.01088529999833554,171.75964989999193,[np.float64(-0.4483333333333333)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.4722636000078637],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
99,0,99,[np.float64(-0.265)],[np.float64(-0.34)],[1],[0],[0],[1.6617408999882173],['Target'],99,0,99,0,171.78859740000917,,10,171.77957909999532,171.78859740000917,171.78859740000917,0.019716600014362484,173.44140529999277,[np.float64(-0.265)],[np.float64(-0.34)],[1],[0],[0],[1.6617408999882173],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
100,0,100,[np.float64(-0.058333333333333334)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.3321862999873701],['Target'],100,0,100,0,173.4722189999884,,10,173.4584174999909,173.4722189999884,173.4722189999884,0.01679970000986941,174.79064679998555,[np.float64(-0.058333333333333334)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.3321862999873701],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
101,0,101,[np.float64(0.22)],[np.float64(-0.125)],[1],[0],[0],[1.4870342999929562],['Target'],101,0,101,0,174.8224821999902,,10,174.80541510001058,174.8224821999902,174.8224821999902,0.014679200015962124,176.29254870000295,[np.float64(0.22)],[np.float64(-0.125)],[1],[0],[0],[1.4870342999929562],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
102,0,102,[np.float64(-0.225)],[np.float64(0.46)],[1],[0],[0],[1.4531451000075322],['Target'],102,0,102,0,176.3224998000078,,5,176.30525090001174,176.3224998000078,176.3224998000078,0.012505000020610169,177.75850880000507,[np.float64(-0.225)],[np.float64(0.46)],[1],[0],[0],[1.4531451000075322],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
103,0,103,[np.float64(-0.485)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.7116555999964476],['Target'],103,0,103,0,177.80626459998894,,10,177.78053029999137,177.80626459998894,177.80626459998894,0.02186380000784993,179.49227980000433,[np.float64(-0.485)],[np.float64(0.22833333333333333)],[1],[0],[0],[1.7116555999964476],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
104,0,104,[np.float64(0.006666666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[2.8779639000131283],['Target'],104,0,104,0,179.5219872999878,,10,179.51367350001237,179.5219872999878,179.5219872999878,0.021168000006582588,182.391724599991,[np.float64(0.006666666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[2.8779639000131283],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
105,0,105,[np.float64(0.32666666666666666)],[np.float64(-0.3283333333333333)],[1],[0],[0],[1.6064609000168275],['Target'],105,0,105,0,182.43906699999934,,10,182.41909350000788,182.43906699999934,182.43906699999934,0.027119800011860207,184.02565150000737,[np.float64(0.32666666666666666)],[np.float64(-0.3283333333333333)],[1],[0],[0],[1.6064609000168275],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
106,0,106,[np.float64(0.38333333333333336)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.7783970999880694],[None],106,0,106,0,184.0726805999875,,10,184.04810839999118,184.0726805999875,184.0726805999875,0.022273599985055625,185.82660770000075,[np.float64(0.38333333333333336)],[np.float64(-0.23333333333333334)],[1],[0],[0],[1.7783970999880694],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
107,0,107,[np.float64(0.3)],[np.float64(0.11)],[1],[0],[0],[1.5935249999747612],[None],107,0,107,0,185.87225909999688,,10,185.84832129999995,185.87225909999688,185.87225909999688,0.02147869998589158,187.44195790000958,[np.float64(0.3)],[np.float64(0.11)],[1],[0],[0],[1.5935249999747612],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
108,0,108,[np.float64(0.5183333333333333)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.4525504999910481],['Target'],108,0,108,0,187.47245199998724,,5,187.45653379999567,187.47245199998724,187.47245199998724,0.014374999998835847,188.90918119999697,[np.float64(0.5183333333333333)],[np.float64(-0.25833333333333336)],[1],[0],[0],[1.4525504999910481],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
109,0,109,[np.float64(0.07833333333333334)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.1701395999989472],['Target'],109,0,109,0,188.93912779999664,,5,188.92324979999103,188.93912779999664,188.93912779999664,0.01389599998947233,190.0935230999894,[np.float64(0.07833333333333334)],[np.float64(-0.35333333333333333)],[1],[0],[0],[1.1701395999989472],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
110,0,110,[np.float64(0.32666666666666666)],[np.float64(-0.23833333333333334)],[1],[0],[0],[1.0309046999900602],['Target'],110,0,110,0,190.12317770000664,,5,190.10909390001325,190.12317770000664,190.12317770000664,0.015383099991595373,191.14004450000357,[np.float64(0.32666666666666666)],[np.float64(-0.23833333333333334)],[1],[0],[0],[1.0309046999900602],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
111,0,111,[np.float64(-0.5283333333333333)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.434256299980916],[None],111,0,111,0,191.17197120000492,,10,191.156851000007,191.17197120000492,191.17197120000492,0.016724599990993738,192.5912113999948,[np.float64(-0.5283333333333333)],[np.float64(0.27166666666666667)],[1],[0],[0],[1.434256299980916],[None],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
112,0,112,[np.float64(-0.28)],[np.float64(0.215)],[1],[0],[0],[1.1709419999970123],['Target'],112,0,112,0,192.62165139999706,,5,192.60379960000864,192.62165139999706,192.62165139999706,0.012363499990897253,193.7748566000082,[np.float64(-0.28)],[np.float64(0.215)],[1],[0],[0],[1.1709419999970123],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
113,0,113,[np.float64(-0.43666666666666665)],[np.float64(0.185)],[1],[0],[0],[1.2551296000019647],['Target'],113,0,113,0,193.80585699999938,,5,193.7868679999956,193.80585699999938,193.80585699999938,0.011832299991510808,195.0420952999848,[np.float64(-0.43666666666666665)],[np.float64(0.185)],[1],[0],[0],[1.2551296000019647],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
114,0,114,[np.float64(-0.21)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.0707081999862567],['Target'],114,0,114,0,195.07227490001242,,5,195.05416780000087,195.07227490001242,195.07227490001242,0.01189870000234805,196.12497780000558,[np.float64(-0.21)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.0707081999862567],['Target'],003,001,2025-09-18_11h04.08.054,Visual Search,,2025.1.1,59.89666626548843,2025-09-18 11h04.22.853110 +0530,
